_CustomObjectKey,AccountID,OYBAccountID,JobID,ListID,BatchID,SubscriberID,SubscriberKey,EventDate,IsUnique,Domain,BounceCategoryID,BounceCategory,BounceSubcategoryID,BounceSubcategory,BounceTypeID,BounceType,TriggererSendDefinitionObjectID,TriggeredSendCustomerKey
271547,514002572,,167038,155,7006,118008536,00028525604,1/7/2022 8:42:53 AM,True,veloxmail.com.brpj,1,,,,0,immediate,,
271553,514002572,,163710,155,8,118342319,00174484000195,12/28/2021 7:29:19 AM,True,ventali.com.br1,1,,,,0,immediate,,
271554,514002572,,164085,155,25005,118594425,00174535856,12/29/2021 2:05:28 PM,True,gmail.com,2,,,,0,immediate,,
271555,514002572,,163710,155,8,118342342,00176319000172,12/28/2021 7:29:20 AM,True,visaonet.com.br,1,,,,0,immediate,,
271556,514002572,,163710,155,8,118342358,00178428833,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271557,514002572,,163710,155,28001,109040543,00179247310,12/28/2021 7:23:22 AM,True,gmail.com,2,,,,0,immediate,,
271558,514002572,,163710,155,18006,118342385,00181790963,12/28/2021 7:23:18 AM,True,gnail.com,1,,,,0,immediate,,
271559,514002572,,163710,155,18006,118342392,00182561127,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
271560,514002572,,164085,155,25005,118594493,00184444000124,12/29/2021 2:05:04 PM,True,privameracrops.com,1,,,,0,immediate,,
271562,514002572,,164085,155,4005,113626761,00187470359,12/29/2021 2:28:29 PM,True,planejamento.gov.br,1,,,,1,delayed,,
271563,514002572,,144599,1860,1005,113627445,00188347364,11/9/2021 8:38:34 AM,True,hotmail.comm,1,,,,0,immediate,,
271564,514002572,,164085,155,25005,118594552,00192932160,12/29/2021 2:05:05 PM,True,hotmail.com.br,1,,,,0,immediate,,
271565,514002572,,164085,155,25005,118594559,00193511193,12/29/2021 2:08:09 PM,True,hotmail.com,1,,,,0,immediate,,
271566,514002572,,163710,155,18006,118342485,00193776812,12/28/2021 7:23:15 AM,True,serdalatacadodepapelaria.com.br,1,,,,0,immediate,,
271567,514002572,,163710,155,4002,101850255,00194445593,12/31/2021 7:33:59 AM,True,hotmqil.com,5,,,,0,immediate,,
271568,514002572,,164085,155,25005,118594575,00194808300,12/29/2021 2:05:04 PM,True,brturbo.com.br,1,,,,0,immediate,,
271569,514002572,,163710,155,18006,118342560,00202983404,12/28/2021 8:22:37 AM,True,bol.com.br,1,,,,1,delayed,,
271570,514002572,,163710,155,14003,112709163,00205382860,12/28/2021 7:26:12 AM,True,hotmail.com,1,,,,0,immediate,,
271571,514002572,,163710,155,22001,108226329,00208402500,12/31/2021 7:27:50 AM,True,outolook.com,5,,,,0,immediate,,
271572,514002572,,163710,155,18006,118342608,00209429151,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
271573,514002572,,163710,155,18006,118342633,00212551809,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271574,514002572,,163710,155,18006,118342653,00215283147,12/28/2021 7:32:26 AM,True,terra.com.br,1,,,,0,immediate,,
271575,514002572,,164085,155,9003,109040550,00217725090,12/29/2021 2:08:07 PM,True,mogasa.com.br,3,,,,0,immediate,,
271576,514002572,,163710,155,18006,118342692,00219354839,12/28/2021 7:23:15 AM,True,inss.gov,1,,,,0,immediate,,
271577,514002572,,164085,155,30005,118594784,00223168000166,12/29/2021 2:08:11 PM,True,sp.mofa.go.pj,1,,,,0,immediate,,
271578,514002572,,164085,155,30005,118594786,00223501107,1/1/2022 2:12:10 PM,True,gmail.com.br,5,,,,0,immediate,,
271579,514002572,,163710,155,22001,108986613,00225950073,12/28/2021 7:29:25 AM,True,yahoo.com.br,1,,,,0,immediate,,
271580,514002572,,163710,155,18006,118342742,00227314824,12/28/2021 7:32:26 AM,True,terra.com.br,1,,,,0,immediate,,
271581,514002572,,140201,1854,2,112488109,00228060400,10/27/2021 3:32:51 PM,True,globo.com,1,,,,0,immediate,,
271582,514002572,,163710,155,18006,118342758,00229340814,12/28/2021 7:44:43 AM,True,globomail.com,1,,,,0,immediate,,
271583,514002572,,164085,155,30005,118594850,00231525168,12/29/2021 5:07:02 PM,True,uol.com.br,1,,,,1,delayed,,
271585,514002572,,164085,155,1002,106919997,00233396837,12/29/2021 2:05:26 PM,True,terra.com.br,1,,,,0,immediate,,
271586,514002572,,164085,155,30005,118594877,00234770163,1/1/2022 2:12:10 PM,True,gmail.com.br,5,,,,0,immediate,,
271587,514002572,,164085,155,30005,118594918,00240320506,12/29/2021 2:08:12 PM,True,ig.com.br,1,,,,0,immediate,,
271588,514002572,,163710,155,18006,118342853,00243151098,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
271589,514002572,,164085,155,30005,118594941,00243365802,12/29/2021 2:08:11 PM,True,sp.previdenciasocial.gov.br,1,,,,0,immediate,,
271590,514002572,,163710,155,18006,118342869,00246034149,12/28/2021 7:26:12 AM,True,gmail.com,1,,,,0,immediate,,
271591,514002572,,164085,155,30005,118594986,00249614189,12/29/2021 2:08:37 PM,True,gmail.com,1,,,,0,immediate,,
271592,514002572,,163710,155,4007,118342894,00249956063,12/28/2021 7:32:25 AM,True,hotmail.com,1,,,,0,immediate,,
271593,514002572,,163710,155,4007,118342919,00253206880,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
271594,514002572,,164085,155,8003,108986595,00256018812,12/29/2021 2:05:26 PM,True,terra.com.br,1,,,,0,immediate,,
271595,514002572,,163710,155,8005,113682806,00258208856,12/28/2021 7:26:30 AM,True,yahoo.com.br,1,,,,0,immediate,,
271596,514002572,,163710,155,4007,118342951,00258398701,12/28/2021 7:23:25 AM,True,globo.com,1,,,,0,immediate,,
271597,514002572,,163710,155,4007,118342953,00258620811,12/28/2021 7:32:22 AM,True,terra.com.br,1,,,,0,immediate,,
271598,514002572,,163710,155,4007,118342978,00262046733,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
271599,514002572,,163710,155,18002,109994673,00263474313,12/28/2021 7:19:28 AM,True,uol.com.br,1,,,,1,delayed,,
271600,514002572,,164085,155,30005,118595084,00264449096,12/29/2021 2:08:46 PM,True,hotmail.com,1,,,,0,immediate,,
271601,514002572,,164085,155,3002,104431410,00155059017,12/29/2021 1:58:16 PM,True,uol.com.br,1,,,,1,delayed,,
271602,514002572,,164085,155,6001,96640603,00155694383,12/29/2021 2:08:06 PM,True,gmail.com,2,,,,0,immediate,,
271603,514002572,,164085,155,25005,118594306,00156817349,1/1/2022 2:09:03 PM,True,dirac.fiocruz.br,5,,,,0,immediate,,
271604,514002572,,163710,155,8,118342216,00156973391,12/28/2021 7:38:39 AM,True,terra.com.br,1,,,,0,immediate,,
271605,514002572,,164085,155,2001,79161603,00161769608,12/29/2021 2:08:06 PM,True,ig.com.br,1,,,,0,immediate,,
271606,514002572,,163710,155,8,118342257,00164647708,12/31/2021 7:27:52 AM,True,oi.com.br,5,,,,0,immediate,,
271607,514002572,,163710,155,8,118342268,00166367087,12/28/2021 7:29:20 AM,True,pro.via-rs.com.br,1,,,,0,immediate,,
271608,514002572,,164085,155,25005,118594367,00166736899,12/29/2021 2:08:09 PM,True,hotmail.com,1,,,,0,immediate,,
271609,514002572,,163710,155,8,118342300,00171394658,12/28/2021 9:27:53 AM,True,bol.com.br,2,,,,1,delayed,,
271610,514002572,,164085,155,25005,118594426,00174610653,12/29/2021 2:05:08 PM,True,globo.com,1,,,,0,immediate,,
271611,514002572,,163710,155,8,118342327,00175099391,12/28/2021 7:29:20 AM,True,superig.com.br,1,,,,0,immediate,,
271612,514002572,,144599,1860,1005,113627439,00175552991,11/9/2021 8:38:34 AM,True,brturbo.com.br,1,,,,0,immediate,,
271613,514002572,,163710,155,8,118342334,00175880816,12/28/2021 10:28:50 AM,True,bol.com.br,1,,,,1,delayed,,
271614,514002572,,163710,155,8,118342352,00177415487,12/28/2021 9:28:07 AM,True,bol.com.br,2,,,,1,delayed,,
271615,514002572,,163710,155,28001,109040542,00178405892,12/28/2021 7:20:27 AM,True,hotmail.com,1,,,,1,delayed,,
271616,514002572,,163710,155,8,118342361,00178661546,12/28/2021 7:29:16 AM,True,yahoo.com.br,1,,,,0,immediate,,
271617,514002572,,163710,155,28001,109040544,00179371169,12/28/2021 7:26:10 AM,True,hotmail.com,1,,,,0,immediate,,
271618,514002572,,164085,155,25005,118594467,00180866168,12/29/2021 2:05:25 PM,True,globo.com,1,,,,0,immediate,,
271619,514002572,,164085,155,25005,118594476,00183066162,12/29/2021 2:08:09 PM,True,hotmail.com,1,,,,0,immediate,,
271620,514002572,,163710,155,18006,118342436,00188378596,12/28/2021 7:22:24 AM,True,hotmail.com,1,,,,1,delayed,,
271621,514002572,,163710,155,18006,118342452,00189843802,12/28/2021 7:23:36 AM,True,ig.com.br,1,,,,0,immediate,,
271622,514002572,,164085,155,25005,118594540,00191400378,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
271623,514002572,,163710,155,18006,118342486,00193919000149,12/28/2021 7:32:21 AM,True,hotmail.com,1,,,,0,immediate,,
271624,514002572,,163710,155,18006,118342500,00195694678,12/31/2021 7:27:51 AM,True,gmail.com.br,5,,,,0,immediate,,
271625,514002572,,163710,155,18006,118342509,00196529840,12/28/2021 8:22:49 AM,True,bol.com.br,2,,,,1,delayed,,
271626,514002572,,164085,155,7,118593279,00000422509,12/29/2021 2:08:36 PM,True,gmail.com,1,,,,0,immediate,,
271627,514002572,,164085,155,7,118593281,00000578860,12/29/2021 2:08:10 PM,True,conectparket.com.br,1,,,,0,immediate,,
271628,514002572,,163710,155,22005,118341166,00002270803,12/28/2021 7:29:19 AM,True,naoutiliza.com.br,1,,,,0,immediate,,
271629,514002572,,164085,155,7,118593306,00004184980,12/29/2021 2:20:26 PM,True,ibest.com.br,1,,,,0,immediate,,
271630,514002572,,163710,155,22005,118341182,00004757009,12/28/2021 7:29:16 AM,True,yahoo.com.br,1,,,,0,immediate,,
271631,514002572,,164085,155,7,118593313,00005406000167,12/29/2021 2:08:36 PM,True,gmail.com,1,,,,0,immediate,,
271632,514002572,,164085,155,7,118593329,00007479638,12/29/2021 2:08:36 PM,True,gmail.com,1,,,,0,immediate,,
271633,514002572,,164085,155,7,118593345,00010286000196,12/29/2021 2:08:37 PM,True,gmail.com,2,,,,0,immediate,,
271634,514002572,,163710,155,22005,118341223,00010870610,12/28/2021 9:27:58 AM,True,bol.com.br,2,,,,1,delayed,,
271635,514002572,,163710,155,22005,118341264,00017453526,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271636,514002572,,164085,155,7,118593390,00018139191,12/29/2021 2:20:26 PM,True,terra.com.br,1,,,,0,immediate,,
271637,514002572,,163710,155,22005,118341307,00023833300,12/28/2021 7:29:23 AM,True,uol.com.br,1,,,,0,immediate,,
271638,514002572,,164085,155,21005,117875665,00025495810,12/29/2021 2:08:13 PM,True,hotmail.com,1,,,,0,immediate,,
271639,514002572,,141398,1854,1002,112766990,00033229805,11/1/2021 12:05:16 PM,True,netsbo.com.br,3,,,,0,immediate,,
271640,514002572,,164085,155,7,118593515,00036118761,12/29/2021 2:08:12 PM,True,zipmail.com.br,1,,,,0,immediate,,
271641,514002572,,164085,155,13002,107111190,00036208590,12/29/2021 2:08:30 PM,True,hotmail.com,1,,,,0,immediate,,
271642,514002572,,163710,155,4002,101848559,00036785717,12/28/2021 7:23:12 AM,True,hotmail.com,1,,,,0,immediate,,
271643,514002572,,163710,155,2007,118341391,00037141104,12/28/2021 7:26:39 AM,True,ig.com.br,1,,,,0,immediate,,
271644,514002572,,163710,155,2007,118341423,00042692253,12/28/2021 7:26:30 AM,True,ig.com.br,1,,,,0,immediate,,
271645,514002572,,164085,155,7,118593554,00042986249,12/29/2021 2:08:31 PM,True,yahoo.com.br,1,,,,0,immediate,,
271654,514002572,,152534,1899,21002,113627461,00231743742,11/26/2021 10:40:56 AM,True,ig.com.br,1,,,,0,immediate,,
271657,514002572,,167038,155,7,118010032,00238426602,1/7/2022 8:43:19 AM,True,terra.com.br,1,,,,0,immediate,,
271660,514002572,,167038,155,7,118010066,00243574487,1/7/2022 8:42:54 AM,True,recife.pe.gov.br,1,,,,0,immediate,,
271661,514002572,,167038,155,7,118010073,00244848300,1/7/2022 8:43:13 AM,True,yahoo.com.br,1,,,,0,immediate,,
271662,514002572,,167038,155,7,118010155,00257440895,1/7/2022 8:42:54 AM,True,seniorbrazil.com.br,1,,,,0,immediate,,
271679,514002572,,167038,155,7006,118008535,00028515129,1/7/2022 12:16:24 PM,True,bb.com.br,5,,,,1,delayed,,
271693,514002572,,163710,155,2007,118341432,00043860273,12/28/2021 7:26:34 AM,True,gmail.com,1,,,,0,immediate,,
271694,514002572,,164085,155,8003,108986703,00051014688,12/29/2021 2:05:04 PM,True,yahoo.com.br,1,,,,0,immediate,,
271695,514002572,,164085,155,30005,118595086,00264725972,12/29/2021 2:08:11 PM,True,floripa.com.br,1,,,,0,immediate,,
271696,514002572,,163710,155,4007,118343026,00268630000141,12/28/2021 7:23:10 AM,True,correionet.com.br,1,,,,0,immediate,,
271697,514002572,,164085,155,30005,118595109,00268779376,12/29/2021 2:08:46 PM,True,hotmail.com,1,,,,0,immediate,,
271698,514002572,,163710,155,4007,118343028,00268898707,12/28/2021 7:32:25 AM,True,hotmail.com,1,,,,0,immediate,,
271699,514002572,,164085,155,30005,118595118,00269999191,12/29/2021 2:08:46 PM,True,hotmail.com,1,,,,0,immediate,,
271700,514002572,,163710,155,4007,118343071,00274192000124,12/28/2021 7:32:26 AM,True,hotmail.com,1,,,,0,immediate,,
271701,514002572,,163710,155,4007,118343076,00274966786,12/28/2021 7:23:29 AM,True,yahoo.com.br,1,,,,0,immediate,,
271702,514002572,,163710,155,4007,118343078,00275123472,12/28/2021 8:22:06 AM,True,uol.com.br,1,,,,1,delayed,,
271703,514002572,,163710,155,19002,111439667,00277481112,12/28/2021 7:23:08 AM,True,uaoo.com.br,1,,,,0,immediate,,
271704,514002572,,163710,155,30002,112592986,00277539803,12/28/2021 7:26:12 AM,True,terra.com.br,1,,,,0,immediate,,
271705,514002572,,164085,155,19005,118595193,00279436823,12/29/2021 2:08:32 PM,True,compertratores.com.br,1,,,,0,immediate,,
271706,514002572,,164085,155,4,109577524,00280094108,12/29/2021 2:08:33 PM,True,hotmail.com,1,,,,0,immediate,,
271707,514002572,,164085,155,19005,118595202,00280293801,12/29/2021 2:08:45 PM,True,hotmail.com,1,,,,0,immediate,,
271708,514002572,,163710,155,22001,108986579,00281230854,12/28/2021 7:29:17 AM,True,exatoescritorio.com.br,1,,,,0,immediate,,
271709,514002572,,164085,155,19005,118595218,00282782249,12/29/2021 5:07:22 PM,True,uol.com.br,1,,,,1,delayed,,
271710,514002572,,163710,155,4007,118343144,00285080334,12/28/2021 7:32:26 AM,True,hotmail.com,1,,,,0,immediate,,
271711,514002572,,164085,155,19005,118595243,00285790463,12/29/2021 2:08:31 PM,True,yahoo.com.br,1,,,,0,immediate,,
271712,514002572,,163710,155,4007,118343162,00287263592,12/28/2021 7:32:26 AM,True,hotmail.com,1,,,,0,immediate,,
271713,514002572,,144599,1860,1005,113627486,00288094166,11/9/2021 8:38:34 AM,True,gmail.com,2,,,,0,immediate,,
271714,514002572,,164085,155,25002,112948310,00289258154,12/29/2021 2:08:08 PM,True,hotmail.com,1,,,,0,immediate,,
271715,514002572,,163710,155,4007,118343178,00289868491,12/28/2021 7:23:10 AM,True,npd.ufpb.br,1,,,,0,immediate,,
271716,514002572,,164085,155,19005,118595284,00290677742,12/29/2021 6:10:31 PM,True,bol.com.br,1,,,,1,delayed,,
271717,514002572,,164085,155,19005,118595302,00292255586,12/29/2021 2:08:45 PM,True,hotmail.com,1,,,,0,immediate,,
271718,514002572,,163710,155,4007,118343201,00292958072,12/28/2021 7:23:09 AM,True,brturbo.com.br,1,,,,0,immediate,,
271719,514002572,,163710,155,4007,118343205,00293342849,12/28/2021 7:32:23 AM,True,terra.com.br,1,,,,0,immediate,,
271720,514002572,,163710,155,4007,118343210,00293980373,12/28/2021 7:32:27 AM,True,hotmail.com,1,,,,0,immediate,,
271721,514002572,,164085,155,19005,118595334,00295159391,12/29/2021 2:08:16 PM,True,outlook.com,1,,,,0,immediate,,
271722,514002572,,163710,155,4007,118343230,00296287334,12/28/2021 7:23:10 AM,True,globo.com.br,1,,,,0,immediate,,
271723,514002572,,164085,155,14006,117878872,00302175636,12/29/2021 2:05:29 PM,True,gmail.com,1,,,,0,immediate,,
271724,514002572,,163710,155,4007,118343303,00305215809,12/28/2021 7:23:29 AM,True,yahoo.com.br,1,,,,0,immediate,,
271725,514002572,,163710,155,22005,118341179,00004306929,12/28/2021 7:29:19 AM,True,uolseddaveiga.com.br,1,,,,0,immediate,,
271726,514002572,,164085,155,26003,114107645,00005649234,12/29/2021 2:20:28 PM,True,globo.com,1,,,,0,immediate,,
271727,514002572,,163710,155,22005,118341190,00006350909,12/28/2021 7:19:37 AM,True,mpsc.mp.br,1,,,,1,delayed,,
271728,514002572,,164085,155,7,118593339,00008732507,12/29/2021 2:08:11 PM,True,hotmail.com.br,1,,,,0,immediate,,
271729,514002572,,163710,155,22005,118341256,00016453409,12/28/2021 7:29:19 AM,True,gmail.com,1,,,,0,immediate,,
271730,514002572,,163710,155,8006,114342741,00020895640,12/28/2021 7:32:27 AM,True,hotmail.com,1,,,,0,immediate,,
271731,514002572,,163710,155,22005,118341304,00022799249,12/28/2021 7:29:19 AM,True,gmail.com,1,,,,0,immediate,,
271732,514002572,,164085,155,7,118593439,00024384291,12/29/2021 2:08:11 PM,True,natilus.com.br,1,,,,0,immediate,,
271733,514002572,,163710,155,4003,107104921,00026796805,12/28/2021 7:23:23 AM,True,hotmail.com,1,,,,0,immediate,,
271734,514002572,,164085,155,7,118593480,00030111005,12/29/2021 2:08:37 PM,True,gmail.com,1,,,,0,immediate,,
271735,514002572,,163710,155,22005,118341363,00032939124,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271736,514002572,,163710,155,12003,112594840,00037140809,12/28/2021 7:23:15 AM,True,gmail.com,1,,,,0,immediate,,
271737,514002572,,163710,155,2007,118341399,00039208605,12/28/2021 7:26:19 AM,True,ig.com.br,1,,,,0,immediate,,
271738,514002572,,163710,155,2007,118341458,00047281570,12/28/2021 7:32:30 AM,True,hotmail.com,1,,,,0,immediate,,
271739,514002572,,164085,155,7,118593589,00049928813,12/29/2021 2:08:11 PM,True,superig.com.br,1,,,,0,immediate,,
271740,514002572,,164085,155,8003,108986702,00051489287,12/29/2021 2:05:02 PM,True,hotmail.com.br,1,,,,0,immediate,,
271741,514002572,,163710,155,2007,118341499,00054381010,12/28/2021 7:26:35 AM,True,gmail.com,1,,,,0,immediate,,
271742,514002572,,164085,155,7,118593621,00054895472,12/29/2021 2:20:26 PM,True,terra.com.br,1,,,,0,immediate,,
271743,514002572,,164085,155,10003,109027920,00099120534,1/1/2022 2:09:03 PM,True,oi.com.br,5,,,,0,immediate,,
271744,514002572,,164085,155,5006,116951752,00100323391,12/29/2021 2:05:04 PM,True,adrianopinto.adv.br,1,,,,0,immediate,,
271745,514002572,,164085,155,23005,118593886,00100904955,12/29/2021 2:05:24 PM,True,yahoo.com.br,1,,,,0,immediate,,
271746,514002572,,164085,155,15003,109100335,00102190640,12/29/2021 2:08:14 PM,True,yahoo.com.br,1,,,,0,immediate,,
271747,514002572,,163710,155,2007,118341829,00105086860,12/31/2021 7:24:45 AM,True,gmail.com.br,5,,,,0,immediate,,
271748,514002572,,163710,155,2007,118341860,00110477715,12/28/2021 7:26:15 AM,True,gmail.comm,1,,,,0,immediate,,
271749,514002572,,164085,155,7002,105858617,00113819579,12/29/2021 1:58:16 PM,True,bol.com.br,1,,,,1,delayed,,
271750,514002572,,163710,155,28002,112596903,00116503629,12/28/2021 7:23:15 AM,True,hotmail.com.br,1,,,,0,immediate,,
271751,514002572,,163710,155,8,118341911,00118304682,12/31/2021 7:27:52 AM,True,oi.com.br,5,,,,0,immediate,,
271752,514002572,,163710,155,8,118341912,00118350790,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271753,514002572,,163710,155,8,118341913,00118463802,12/28/2021 7:29:23 AM,True,uol.com.br,1,,,,0,immediate,,
271754,514002572,,164085,155,23005,118594021,00118508849,12/29/2021 2:05:04 PM,True,uol.com.br0,1,,,,0,immediate,,
271755,514002572,,164085,155,23005,118594035,00120910578,1/1/2022 2:05:59 PM,True,trt20.gov.br,5,,,,0,immediate,,
271756,514002572,,144599,1860,2004,104424055,00125566107,11/9/2021 10:44:19 AM,True,goiasa.com.br,5,,,,1,delayed,,
271757,514002572,,164085,155,23005,118594088,00128354000116,12/29/2021 2:05:04 PM,True,ig.com.br1,1,,,,0,immediate,,
271758,514002572,,163710,155,8,118342012,00133569683,12/28/2021 7:53:55 AM,True,yahoo.com.br,1,,,,0,immediate,,
271759,514002572,,163710,155,8,118342030,00134858573,12/31/2021 7:27:52 AM,True,oi.com.br,5,,,,0,immediate,,
271760,514002572,,164085,155,25005,118594152,00137010109,12/29/2021 2:05:04 PM,True,vyttra.com,1,,,,0,immediate,,
271761,514002572,,163710,155,8,118342047,00137502249,12/28/2021 7:29:23 AM,True,uol.com.br,1,,,,0,immediate,,
271762,514002572,,163710,155,8,118342080,00141070315,12/28/2021 9:27:48 AM,True,bol.com.br,1,,,,1,delayed,,
271763,514002572,,163710,155,8,118342095,00143270745,12/28/2021 9:27:55 AM,True,bol.com.br,1,,,,1,delayed,,
271764,514002572,,164085,155,25005,118594219,00146424760,1/3/2022 2:14:52 PM,True,adv.oabrj.org.br,2,,,,1,delayed,,
271765,514002572,,164085,155,25005,118594235,00148249655,12/29/2021 2:03:34 PM,True,hotmail.com,1,,,,1,delayed,,
271766,514002572,,163710,155,8,118342163,00150221886,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
271767,514002572,,163710,155,8,118342196,00153885300,12/28/2021 10:28:55 AM,True,bol.com.br,1,,,,1,delayed,,
271768,514002572,,164085,155,25005,118594303,00156641801,12/29/2021 2:08:09 PM,True,hotmail.com,1,,,,0,immediate,,
271769,514002572,,164085,155,25005,118594322,00159360153,12/29/2021 2:05:27 PM,True,ig.com.br,1,,,,0,immediate,,
271770,514002572,,164085,155,25005,118594335,00161578268,12/29/2021 2:08:09 PM,True,hotmail.com,1,,,,0,immediate,,
271771,514002572,,141398,1854,1002,112767019,00161708064,11/1/2021 12:05:13 PM,True,yahoo.com.br,1,,,,0,immediate,,
271772,514002572,,163710,155,6003,109040823,00162916620,12/28/2021 7:26:11 AM,True,hotmail.com,1,,,,0,immediate,,
271773,514002572,,164085,155,29003,114330751,00165071850,12/29/2021 2:08:09 PM,True,vidaalimentos.com.br,1,,,,0,immediate,,
271774,514002572,,163710,155,8,118342261,00165162813,12/28/2021 7:29:20 AM,True,gmail.com,1,,,,0,immediate,,
271775,514002572,,164085,155,25005,118594389,00169455300,12/29/2021 2:05:05 PM,True,bol.com.br,1,,,,0,immediate,,
271776,514002572,,163710,155,8,118342296,00171108825,12/31/2021 7:27:49 AM,True,homail.com,5,,,,0,immediate,,
271777,514002572,,163710,155,8,118342297,00171123387,12/28/2021 7:32:22 AM,True,hotmail.com,1,,,,0,immediate,,
271778,514002572,,163710,155,8002,106889859,00173905757,12/28/2021 7:26:31 AM,True,hotmail.com,1,,,,0,immediate,,
271779,514002572,,164085,155,25005,118594437,00175906203,12/29/2021 2:05:05 PM,True,yahoo.com,1,,,,0,immediate,,
271780,514002572,,164085,155,25005,118594453,00178475750,12/29/2021 2:05:28 PM,True,gmail.com,1,,,,0,immediate,,
271781,514002572,,164085,155,25005,118594455,00178799904,12/29/2021 2:05:30 PM,True,yahoo.com.br,1,,,,0,immediate,,
271782,514002572,,164085,155,25005,118594470,00181957094,1/1/2022 2:09:04 PM,True,zaz.com.br,5,,,,0,immediate,,
271783,514002572,,163710,155,18006,118342396,00182849813,12/28/2021 7:22:23 AM,True,hotmail.com,1,,,,1,delayed,,
271784,514002572,,163710,155,18006,118342412,00184209315,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
271785,514002572,,163710,155,18006,118342413,00184232562,12/28/2021 7:26:11 AM,True,gmail.com,1,,,,0,immediate,,
271786,514002572,,164085,155,25005,118594488,00184245036,12/29/2021 2:14:15 PM,True,terra.com.br,1,,,,0,immediate,,
271787,514002572,,162589,155,26005,118008584,00036113530,12/23/2021 11:10:51 AM,True,gmail.com,1,,,,0,immediate,,
271788,514002572,,146579,1860,1005,114016496,00036867012,11/12/2021 2:19:57 PM,True,hotmail.com,1,,,,0,immediate,,
271789,514002572,,162589,155,26005,118008679,00052507149,12/23/2021 11:04:44 AM,True,peturbo.com.br,1,,,,0,immediate,,
271790,514002572,,162589,155,26005,118008704,00055619819,12/23/2021 11:10:48 AM,True,yahoo.com.br,1,,,,0,immediate,,
271791,514002572,,162589,155,14002,109027915,00057157413,12/23/2021 11:08:15 AM,True,hotemail.com,1,,,,0,immediate,,
271792,514002572,,162589,155,2002,109040508,00059083611,12/23/2021 11:08:20 AM,True,hotmail.com,1,,,,0,immediate,,
271793,514002572,,162589,155,26005,118008763,00064752640,12/23/2021 11:04:52 AM,True,ig.com.br,1,,,,0,immediate,,
271794,514002572,,162589,155,26005,118008852,00078805457,12/23/2021 11:20:07 AM,True,hotmail.com,1,,,,0,immediate,,
271795,514002572,,162589,155,26005,118008868,00080526039,12/23/2021 11:04:45 AM,True,agcofinance.com,1,,,,0,immediate,,
271796,514002572,,162589,155,26005,118008879,00082155291,12/23/2021 11:04:52 AM,True,globo.com,1,,,,0,immediate,,
271797,514002572,,162589,155,26005,118008902,00086394851,12/23/2021 11:04:45 AM,True,gmail.comn,1,,,,0,immediate,,
271798,514002572,,162589,155,12007,118010275,00272865761,12/23/2021 11:23:08 AM,True,globo.com,1,,,,0,immediate,,
271799,514002572,,162589,155,12007,118010282,00274263785,12/23/2021 11:08:19 AM,True,gmail.com,1,,,,0,immediate,,
271800,514002572,,162589,155,12007,118010284,00274325721,12/23/2021 11:23:07 AM,True,globo.com,1,,,,0,immediate,,
271801,514002572,,162589,155,12007,118010291,00274954699,12/23/2021 11:14:00 AM,True,hotmail.com,1,,,,0,immediate,,
271802,514002572,,162589,155,12007,118010332,00282573160,12/23/2021 11:07:48 AM,True,mail.com,1,,,,0,immediate,,
271803,514002572,,162589,155,12007,118010382,00289350719,12/26/2021 11:13:36 AM,True,iambrasil.com,5,,,,0,immediate,,
271804,514002572,,162589,155,5002,107119127,00289806380,12/23/2021 11:56:57 AM,True,hotmaik.com,1,,,,0,immediate,,
271806,514002572,,162589,155,12007,118010432,00297550349,12/23/2021 11:02:01 AM,True,bol.com.br,2,,,,1,delayed,,
271807,514002572,,162589,155,12007,118010443,00298549387,12/23/2021 11:08:00 AM,True,outlook.com,1,,,,0,immediate,,
271808,514002572,,162589,155,11001,101853747,00002769794,12/23/2021 11:13:55 AM,True,33.gmail.com,1,,,,0,immediate,,
271809,514002572,,162589,155,9006,118008378,00006480438,12/23/2021 11:08:24 AM,True,gmail.com,2,,,,0,immediate,,
271810,514002572,,162589,155,9006,118008392,00009164553,12/23/2021 11:08:15 AM,True,yahoo.com.br,1,,,,0,immediate,,
271811,514002572,,162589,155,9006,118008417,00011866632,12/23/2021 11:13:55 AM,True,hotmail.com,1,,,,0,immediate,,
271812,514002572,,162589,155,21002,111309277,00013738038,12/23/2021 11:07:46 AM,True,hmtail.com,1,,,,0,immediate,,
271813,514002572,,162589,155,9006,118008442,00015240703,12/23/2021 11:08:24 AM,True,gmail.com,1,,,,0,immediate,,
