_CustomObjectKey,SubscriberKey,EventDate,JobID,URL,SubscriberID
3255752,0036g00001V1ADCAA3,9/1/2023 10:18:38 AM,302266,https://apps.apple.com/br/app/bb-seguros/id1571192763,175108418
3255753,0036g00001z4dCxAAI,9/1/2023 10:20:02 AM,302266,https://www.brasilcap.com.br/,210013522
3255754,0036g00001z4dCxAAI,9/1/2023 10:20:03 AM,302266,https://www.brasilcap.com.br/,210013522
3255755,0036g00001RJyNRAA1,9/1/2023 10:18:33 AM,302266,https://www.brasilcap.com.br/,241051610
3255756,0036g00001RJyNRAA1,9/1/2023 10:17:29 AM,302266,https://apps.apple.com/br/app/bb-seguros/id1571192763,241051610
3255757,0036g00001d9H69AAE,9/1/2023 10:17:42 AM,302266,https://instagram.com/bbseguros?igshid=YmMyMTA2M2Y=,175627953
3255758,0036g00001d9H69AAE,9/1/2023 10:17:43 AM,302266,https://www.bbseguros.com.br/,175627953
3255759,0036g00001OXnOXAA1,9/1/2023 10:19:44 AM,302266,https://www.brasilcap.com.br/,173281167
3255760,0036g00001d9H69AAE,9/1/2023 10:17:42 AM,302266,https://www.facebook.com/BBSeguros/,175627953
3255761,0036g00001ji1W1AAI,9/1/2023 10:25:37 AM,302266,https://www.brasilcap.com.br/,177202385
3255762,0036g00001ji1W1AAI,9/1/2023 10:25:38 AM,302266,https://www.brasilcap.com.br/,177202385
3255763,0036g00001y0F5nAAE,9/1/2023 10:26:08 AM,302266,https://www.brasilcap.com.br/,210050542
3255764,0036g00001OXNcIAAX,9/1/2023 10:26:23 AM,302266,https://www.brasilcap.com.br/,156998532
3255765,0036g00001OXNcIAAX,9/1/2023 10:26:19 AM,302266,https://www.brasilcap.com.br/,156998532
3255766,0036g00001d9HC2AAM,9/1/2023 10:28:24 AM,302266,https://www.brasilcap.com.br/,175628077
3255767,0036g00001ji1W1AAI,9/1/2023 10:28:13 AM,302266,https://www.brasilcap.com.br/,177202385
3255768,0036g00001ji1W1AAI,9/1/2023 10:28:14 AM,302266,https://www.brasilcap.com.br/,177202385
3255769,0036g00001d9HC2AAM,9/1/2023 10:28:22 AM,302266,https://www.brasilcap.com.br/,175628077
3255770,0036g00001pH6bcAAC,9/1/2023 10:31:01 AM,302266,https://www.brasilcap.com.br/,208198953
3255771,0036g00001PtlU7AAJ,9/1/2023 10:31:09 AM,302266,https://www.brasilcap.com.br/,74205458
3255772,0036g00001xm2XWAAY,9/1/2023 10:34:15 AM,302266,https://www.brasilcap.com.br/,152909638
3255773,0036g00001Pur40AAB,9/1/2023 10:36:36 AM,302266,https://www.brasilcap.com.br/,74367817
3255774,0036g00001y0iK2AAI,9/1/2023 10:40:27 AM,302266,https://www.brasilcap.com.br/,210167906
3255775,0036g00002Whk2PAAR,9/1/2023 10:40:34 AM,170706,"                                https://www.brasilcap.com.br",238448257
3255776,0036g00001cCjN6AAK,9/1/2023 10:45:09 AM,302266,https://www.brasilcap.com.br/,160681498
3255777,0036g00001OZIo6AAH,9/1/2023 10:44:52 AM,302266,https://www.brasilcap.com.br/,160503062
3255778,0036g00001PpaXZAAZ,9/1/2023 10:45:51 AM,302266,https://www.brasilcap.com.br/,169127125
3255779,0036g00001dCXX4AAO,9/1/2023 10:46:09 AM,302266,https://www.brasilcap.com.br/,160620880
3255780,0036g00001PpaXZAAZ,9/1/2023 10:46:38 AM,302266,https://www.brasilcap.com.br/,169127125
3255781,0036g00001RVLeyAAH,9/1/2023 10:47:32 AM,302266,https://www.brasilcap.com.br/,172975929
3255782,0036g00001dCXX4AAO,9/1/2023 10:49:20 AM,302266,https://www.brasilcap.com.br/,160620880
3255783,0036g00001Ptz7QAAR,9/1/2023 10:49:09 AM,302266,https://www.brasilcap.com.br/,74251830
3255784,0036g00001cCjN6AAK,9/1/2023 10:51:03 AM,302266,https://www.brasilcap.com.br/,160681498
3255785,0036g00001bg7ggAAA,9/1/2023 10:53:16 AM,302266,https://www.brasilcap.com.br/,240700091
3255786,0036g00001RV26pAAD,9/1/2023 10:53:45 AM,302266,https://www.brasilcap.com.br/,174455245
3255787,0036g00001RV26pAAD,9/1/2023 10:53:44 AM,302266,https://www.brasilcap.com.br/,174455245
3255788,0036g00001PuIEIAA3,9/1/2023 10:53:09 AM,302266,https://apps.apple.com/br/app/bb-seguros/id1571192763,74295332
3255789,0036g00001RWlccAAD,9/1/2023 10:57:05 AM,302266,https://www.brasilcap.com.br/,160448630
3255790,0036g00001y0yX1AAI,9/1/2023 11:00:22 AM,302266,https://www.brasilcap.com.br/,178352759
3255791,0036g00001pO5ZwAAK,9/1/2023 11:03:12 AM,302266,https://www.brasilcap.com.br/,207212151
3255792,0036g00001PosNHAAZ,9/1/2023 11:09:41 AM,302266,https://www.brasilcap.com.br/,210036075
3255793,0036g00001QNJPUAA5,9/1/2023 11:11:48 AM,302266,https://www.brasilcap.com.br/,173229575
3255794,0036g00001bgMRuAAM,9/1/2023 11:15:11 AM,302266,https://www.brasilcap.com.br/,172931199
3255795,0036g00001QyLIRAA3,9/1/2023 11:20:10 AM,302266,https://www.brasilcap.com.br/,172699844
3255796,0036g00001bfz5zAAA,9/1/2023 11:23:52 AM,302266,https://www.brasilcap.com.br/,172671328
3255797,0036g00002cSKirAAG,9/1/2023 11:31:17 AM,170706,"                                https://www.brasilcap.com.br",245413455
3255798,0036g00002cSKirAAG,9/1/2023 11:31:12 AM,170706," https://www.brasilcap.com.br/brasilcap/apoio/resultado-de-sorteios/resultado-de-sorteios.html",245413455
3255799,0036g00001RVzytAAD,9/1/2023 11:31:13 AM,302266,https://www.brasilcap.com.br/,241026624
3255800,0036g00001y2jKVAAY,9/1/2023 11:32:25 AM,302266,https://www.brasilcap.com.br/,210105595
3255801,0036g00002JX8JJAA1,9/1/2023 11:35:01 AM,170707," https://www.brasilcap.com.br",220425842
3255802,0036g00002cSclzAAC,9/1/2023 11:36:04 AM,170706,"                                https://www.brasilcap.com.br",245713816
3255803,0036g00001Q0gZrAAJ,9/1/2023 11:36:57 AM,302266,https://www.brasilcap.com.br/,173738424
3255804,0036g00002cSzBqAAK,9/1/2023 11:37:24 AM,170706,"                                https://www.brasilcap.com.br",246228076
3255805,0036g00001Pr9N4AAJ,9/1/2023 11:37:58 AM,302266,https://www.brasilcap.com.br/,172591543
3255806,0036g00001RUOklAAH,9/1/2023 11:52:43 AM,170708,https://www.brasilcap.com.br/brasilcap/apoio/fale-conosco/fale-conosco.html,246346774
3255807,0036g00001RW1W6AAL,9/1/2023 11:55:14 AM,302266,https://www.brasilcap.com.br/,174487636
3255808,0036g00001OYtDXAA1,9/1/2023 11:56:26 AM,302266,https://www.brasilcap.com.br/,240670896
3255809,0036g00001Pxr4dAAB,9/1/2023 12:04:23 PM,302266,https://www.brasilcap.com.br/,172699151
3255810,0036g00001Pxr4dAAB,9/1/2023 12:04:52 PM,302266,https://www.brasilcap.com.br/,172699151
3255811,0036g00001Pxr4dAAB,9/1/2023 12:03:42 PM,302266,https://www.brasilcap.com.br/,172699151
3255812,0036g00001Pxr4dAAB,9/1/2023 12:04:22 PM,302266,https://www.brasilcap.com.br/,172699151
3255813,0036g00001Pxr4dAAB,9/1/2023 12:04:51 PM,302266,https://www.brasilcap.com.br/,172699151
3255814,0036g00002cSloTAAS,9/1/2023 12:05:49 PM,170706,"                                https://www.brasilcap.com.br",246100592
3255815,0036g00001y2bEmAAI,9/1/2023 12:07:27 PM,302266,https://www.brasilcap.com.br/,177202735
3255816,0036g00001UyW4tAAF,9/1/2023 12:09:03 PM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174956817
3255817,0036g00001UyW4tAAF,9/1/2023 12:09:51 PM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174956817
3255818,0036g00001QPLpaAAH,9/1/2023 12:08:31 PM,170707," https://www.brasilcap.com.br",173826011
3255819,0036g00001R8pYdAAJ,9/1/2023 12:15:24 PM,170706,"                                https://www.brasilcap.com.br",174206629
3255820,0036g00001RTQAbAAP,9/1/2023 12:18:24 PM,285518,https://www2.bancobrasil.com.br/aapf/login.jsp?url=capitalizacao/ourocap/contratacao-plano/selecao-titulo/selecao-titulo-controller.jsp?acao=novopu,174403866
3255821,0036g00001yRuMsAAK,9/1/2023 12:34:28 PM,302266,https://www.brasilcap.com.br/,154164365
3255822,0036g00001RVcrrAAD,9/1/2023 12:35:06 PM,302266,https://www.brasilcap.com.br/,172754694
3255823,0036g00002cSlkiAAC,9/1/2023 12:45:39 PM,170706,"                                https://www.brasilcap.com.br",246100482
3255824,0036g00002YMLptAAH,9/1/2023 12:45:25 PM,170707," https://www.brasilcap.com.br",242753071
3255825,0036g00001UyuF7AAJ,9/1/2023 12:53:34 PM,170706,"                                https://www.brasilcap.com.br",174979852
3255826,0036g00002cSloTAAS,9/1/2023 12:57:42 PM,170706,"                                https://www.brasilcap.com.br",246100592
3255827,0036g00001gryySAAQ,9/1/2023 12:59:05 PM,170706,"                                https://www.brasilcap.com.br",194915630
3255828,0036g00001Pz0TfAAJ,9/1/2023 1:01:40 PM,293951,https://www.brasilcap.com.br/,240932574
3255829,0036g00001QHTYDAA5,9/1/2023 1:02:47 PM,302266,https://www.brasilcap.com.br/,173783095
3255830,0036g00001SvKTdAAN,9/1/2023 1:07:19 PM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172785424
3255831,0036g00001Qm9UhAAJ,9/1/2023 1:07:51 PM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,189218236
3255832,0036g00002cScWrAAK,9/1/2023 1:13:11 PM,170706,"                                https://www.brasilcap.com.br",245713246
3255833,0036g00001dCu0LAAS,9/1/2023 1:24:56 PM,384895,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feba1778716c0d78&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,156168061
3255834,0036g00001y1BXhAAM,9/1/2023 1:29:39 PM,302266,https://www.brasilcap.com.br/,209797368
3255835,0036g00001cY8kCAAS,9/1/2023 1:31:15 PM,302266,https://www.brasilcap.com.br/,169029003
3255836,0036g00001PpGBPAA3,9/1/2023 1:34:52 PM,170707," https://www.brasilcap.com.br",173476869
3255837,0036g00001y2AYQAA2,9/1/2023 1:39:24 PM,302266,https://www.brasilcap.com.br/,168570471
3255838,0036g00001y2AYQAA2,9/1/2023 1:39:23 PM,302266,https://www.brasilcap.com.br/,168570471
3255839,0036g00001dCu0LAAS,9/1/2023 1:39:11 PM,384895,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feba1778716c0d78&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,156168061
3255840,0036g00001y2AYQAA2,9/1/2023 1:39:30 PM,302266,https://www.brasilcap.com.br/,168570471
3255841,0036g00001UypdvAAB,9/1/2023 1:42:49 PM,170706,"                                https://www.brasilcap.com.br",174975239
3255842,0036g00001bg1cBAAQ,9/1/2023 1:46:44 PM,302266,https://www.brasilcap.com.br/,240608597
3255843,0036g00002aMddGAAS,9/1/2023 1:56:24 PM,170706,"                                https://www.brasilcap.com.br",243747489
3255844,0036g00002aQ1J5AAK,9/1/2023 2:02:27 PM,285792," https://www.brasilcap.com.br",245268294
3255845,0036g00001PrBLsAAN,9/1/2023 2:06:57 PM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173590294
3255846,0036g00001dh9HwAAI,9/1/2023 2:09:01 PM,302266,https://instagram.com/bbseguros?igshid=YmMyMTA2M2Y=,175680621
3255847,0036g00001dh9HwAAI,9/1/2023 2:10:26 PM,302266,https://www.brasilcap.com.br/,175680621
3255848,0036g00001PqDIKAA3,9/1/2023 2:22:45 PM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240670960
3255849,0036g00001RYjraAAD,9/1/2023 2:25:49 PM,170706,"                                https://www.brasilcap.com.br",156999478
3255850,0036g00001QYlgxAAD,9/1/2023 2:30:17 PM,170706,"                                https://www.brasilcap.com.br",173929451
3255851,0036g00001RR5oDAAT,9/1/2023 2:32:58 PM,302266,https://www.brasilcap.com.br/,240965022
3255852,0036g00002aPPYBAA4,9/1/2023 2:34:15 PM,170706,"                                https://www.brasilcap.com.br",244952108
3255853,0036g00001y2pooAAA,9/1/2023 2:50:11 PM,302266,https://www.brasilcap.com.br/,210027864
3255854,0036g00001RUhm3AAD,9/1/2023 2:54:54 PM,170708," https://www.brasilcap.com.br",174442996
3255855,0036g00002GwZHQAA3,9/1/2023 3:07:26 PM,170706,"                                https://www.brasilcap.com.br",216027000
3255856,0036g00001Q02mrAAB,9/1/2023 3:12:06 PM,275248,http://view.relacionamento-brasilcap.com.br/?j=fec3167770660075&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173692902
3255857,0036g00001Q02mrAAB,9/1/2023 3:12:05 PM,275248,http://view.relacionamento-brasilcap.com.br/?j=fec3167770660075&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173692902
3255858,0036g00001Q02mrAAB,9/1/2023 3:12:06 PM,275248,http://view.relacionamento-brasilcap.com.br/?j=fec3167770660075&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173692902
3255859,0036g00001Q02mrAAB,9/1/2023 3:12:05 PM,275248,http://view.relacionamento-brasilcap.com.br/?j=fec3167770660075&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173692902
3255860,0036g00001Q07IcAAJ,9/1/2023 3:12:22 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173700179
3255861,0036g00001Q07IcAAJ,9/1/2023 3:12:21 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173700179
3255862,0036g00001RWiihAAD,9/1/2023 3:12:24 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174510450
3255863,0036g00001RWiihAAD,9/1/2023 3:12:22 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174510450
3255864,0036g00001RWiihAAD,9/1/2023 3:12:23 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174510450
3255865,0036g00001Q07IcAAJ,9/1/2023 3:12:22 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173700179
3255866,0036g00001RWiihAAD,9/1/2023 3:12:23 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,174510450
3255867,0036g00001Q07IcAAJ,9/1/2023 3:12:24 PM,275247,http://view.relacionamento-brasilcap.com.br/?j=fec416777066007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,173700179
3255868,0036g00001Puwg0AAB,9/1/2023 3:40:04 PM,302266,https://www.brasilcap.com.br/,74387400
3255869,0036g00002YM4G6AAL,9/1/2023 3:54:10 PM,170706,"                                https://www.brasilcap.com.br",242477673
3255870,0036g00001RUV9CAAX,9/1/2023 3:58:17 PM,302266,https://www.brasilcap.com.br/,174436134
3255871,0036g00001y2b9LAAQ,9/1/2023 4:15:16 PM,302266,https://www.brasilcap.com.br/,209955868
3255872,0036g00001Q0dzPAAR,9/1/2023 4:30:35 PM,170707," https://www.brasilcap.com.br",173734192
3255873,0036g00001RAQMjAAP,9/1/2023 4:34:53 PM,302266,https://www.brasilcap.com.br/,168377857
3255874,0036g00001jDv0dAAC,9/1/2023 5:10:49 PM,302266,https://www.brasilcap.com.br/,186995660
3255875,0036g00001OZ8e6AAD,9/1/2023 5:14:09 PM,302266,https://www.brasilcap.com.br/,172555597
3255876,0036g00001z4XXWAA2,9/1/2023 5:17:15 PM,302266,https://www.brasilcap.com.br/,156231733
3255877,0036g00001OYZ8VAAX,9/1/2023 5:42:56 PM,170708," https://www.brasilcap.com.br",173321864
3255878,0036g00001RRoKkAAL,9/1/2023 5:53:54 PM,302266,https://instagram.com/bbseguros?igshid=YmMyMTA2M2Y=,240644152
3255879,0036g00001V1SLGAA3,9/1/2023 6:06:10 PM,302266,https://www.brasilcap.com.br/,172712448
3255880,0036g00001V25FnAAJ,9/1/2023 6:08:49 PM,281415,https://play.google.com/store/apps/details?id=br.com.bb.android&hl=pt_BR&gl=US,240624489
3255881,0036g00001PyxbrAAB,9/1/2023 6:35:47 PM,302266,https://www.brasilcap.com.br/,173650395
3255882,0036g00001Puu3AAAR,9/1/2023 6:42:37 PM,302266,https://www.brasilcap.com.br/,74378148
3255883,0036g00001RW2u2AAD,9/1/2023 6:48:35 PM,285794,https://www.brasilcap.com.br/brasilcap/apoio/fale-conosco/fale-conosco.html,174487973
3255884,0036g00001RW2u2AAD,9/1/2023 6:48:56 PM,285794," https://www.brasilcap.com.br/brasilcap/apoio/resultado-de-sorteios/resultado-de-sorteios.html",174487973
3255885,0036g00001RW2u2AAD,9/1/2023 6:55:19 PM,285794," https://www.brasilcap.com.br",174487973
3255886,0036g00001fry9pAAA,9/1/2023 7:04:42 PM,302266,https://www.brasilcap.com.br/,168252724
3255887,0036g00001RW2u2AAD,9/1/2023 7:10:23 PM,285794,https://www.brasilcap.com.br/brasilcap/apoio/fale-conosco/fale-conosco.html,174487973
3255888,0036g00002cSQl4AAG,9/1/2023 7:12:50 PM,285792," https://www.brasilcap.com.br/brasilcap/apoio/resultado-de-sorteios/resultado-de-sorteios.html",245434511
3255889,0036g00002GwZHQAA3,9/1/2023 7:25:05 PM,170706,"                                https://www.brasilcap.com.br",216027000
3255890,0036g00001UzBu3AAF,9/1/2023 7:43:45 PM,170706,"                                https://www.brasilcap.com.br",174996042
3255891,0036g00001jkdOFAAY,9/1/2023 8:07:36 PM,281415,http://click.relacionamento-brasilcap.com.br/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feca167874600578&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,205146497
3255892,0036g00002TbWMbAAN,9/1/2023 9:05:23 PM,293951,https://www.brasilcap.com.br/,235581804
3255893,0036g00001Ux8jRAAR,9/1/2023 9:38:24 PM,302266,https://www.brasilcap.com.br/,240599738
3255894,0036g00001PtvxhAAB,9/1/2023 9:39:48 PM,302266,https://www.brasilcap.com.br/,74240075
3255895,0036g00001WdhK8AAJ,9/1/2023 9:59:36 PM,302266,https://www.brasilcap.com.br/,209789334
3255896,0036g00002aPbDaAAK,9/2/2023 2:44:22 AM,170706,"                                https://www.brasilcap.com.br",245058507
3255897,0036g00001SvIFWAA3,9/2/2023 2:48:55 AM,302266,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc17707766027b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,241119805
3255898,0036g00001WdhK8AAJ,9/2/2023 2:58:20 AM,302266,https://www.brasilcap.com.br/,209789334
3255899,0036g00001xit7oAAA,9/2/2023 3:54:51 AM,285794," https://www.brasilcap.com.br",176553014
3255900,0036g00002OobnjAAB,9/2/2023 4:20:30 AM,281415,https://www.instagram.com/brasilcapbr,231815101
3255901,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,https://www.linkedin.com/company/brasilcap,231815101
3255902,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,http://click.relacionamento-brasilcap.com.br/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feca167874600578&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,231815101
3255903,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,https://www.exacttarget.com/privacy-policy?linkid=View+Privacy+Policy,231815101
3255904,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,https://twitter.com/brasilcapbr,231815101
3255905,0036g00002OobnjAAB,9/2/2023 4:20:30 AM,281415,https://www.youtube.com/brasilcapbr,231815101
3255906,0036g00002OobnjAAB,9/2/2023 4:20:30 AM,281415,https://apps.apple.com/br/app/banco-do-brasil/id330984271,231815101
3255907,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,https://cl.s11.exct.net/unsub_center.aspx?qs=38381f95d6112bce5a917be2176d377503673433d6ba9b0961898490f9081bc57fce228b3c74d1dea93b338b98f844f9a60f90690733300a3cfd49f344de29812776edfe94d4f567,231815101
3255908,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,http://click.relacionamento-brasilcap.com.br/subscription_center.aspx?s=%%ex2;subscriberid%%&j=feca167874600578&mid=%%ex2;MemberID%%&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,231815101
3255909,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,http://click.relacionamento-brasilcap.com.br/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feca167874600578&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,231815101
3255910,0036g00002OobnjAAB,9/2/2023 4:20:31 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,231815101
3255911,0036g00001Q0WPVAA3,9/2/2023 4:55:40 AM,302266,https://www.brasilcap.com.br/,160460372
3255912,0036g00002aOBelAAG,9/2/2023 5:15:44 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,244202410
3255913,0036g00001PoKYXAA3,9/2/2023 5:15:43 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,168466813
3255914,0036g00001RWuyUAAT,9/2/2023 5:15:43 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172703730
3255915,0036g00001RWuyUAAT,9/2/2023 5:15:44 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172703730
3255916,0036g00002RtK99AAF,9/2/2023 5:15:43 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,234881256
3255917,0036g00001RWuyUAAT,9/2/2023 5:15:44 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,172703730
3255918,0036g00001PzWDWAA3,9/2/2023 5:15:46 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,240957869
3255919,0036g00002RtK99AAF,9/2/2023 5:15:44 AM,281415,http://view.relacionamento-brasilcap.com.br/?j=feca167874600578&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,234881256
