_CustomObjectKey,SubscriberKey,JobID,EventDate,BounceType
7671641,0036g00001SvcGeAAJ,170708,9/4/2023 11:26:16 AM,delayed
7671642,0036g00001PtzZhAAJ,170708,9/4/2023 11:28:35 AM,immediate
7671643,0036g00001RCgACAA1,170708,9/4/2023 11:26:12 AM,delayed
7671644,0036g00001PuevHAAR,170708,9/5/2023 11:24:45 AM,delayed
7671645,0036g00001PuiGXAAZ,170708,9/5/2023 11:24:45 AM,delayed
7671646,0036g00001RTGRoAAP,170708,9/5/2023 11:30:16 AM,immediate
7671647,0036g00001RRBeJAAX,170708,9/5/2023 11:30:16 AM,immediate
7671648,0036g00001PoHlyAAF,170708,9/5/2023 11:30:16 AM,immediate
7671649,0036g00001yvwJAAAY,170708,9/5/2023 11:30:16 AM,immediate
7671650,0036g00001RWjmlAAD,170708,9/5/2023 11:30:16 AM,immediate
7671651,0036g00001V28XzAAJ,170708,9/5/2023 11:30:16 AM,immediate
7671652,0036g00001hQfKgAAK,170708,9/5/2023 11:30:16 AM,immediate
7671653,0036g00001Pzm0YAAR,170708,9/5/2023 11:30:16 AM,immediate
7671654,0036g00001PzYpEAAV,275247,9/3/2023 3:08:27 PM,delayed
7671655,0036g00001RU4MmAAL,275247,9/4/2023 3:10:17 PM,immediate
7671656,0036g00001Q0bsoAAB,275248,9/1/2023 3:12:00 PM,delayed
7671657,0036g00001Q00iZAAR,275248,9/1/2023 3:18:47 PM,immediate
7671658,0036g00001Q02mrAAB,275248,9/1/2023 3:12:19 PM,delayed
7671659,0036g00001RLim9AAD,275248,9/1/2023 3:12:03 PM,delayed
7671660,0036g00001V0UZhAAN,275248,9/1/2023 3:18:47 PM,immediate
7671661,0036g00001Q0c8NAAR,275248,9/2/2023 3:17:00 PM,immediate
7671662,0036g00001PuNvjAAF,275248,9/3/2023 3:18:08 PM,immediate
7671663,0036g00001PuoujAAB,275248,9/3/2023 3:18:08 PM,immediate
7671664,0036g00001Q0mv3AAB,275248,9/3/2023 3:07:24 PM,delayed
7671665,0036g00001OXQgGAAX,275248,9/3/2023 3:18:08 PM,immediate
7671666,0036g00001PuwFYAAZ,275248,9/4/2023 3:10:17 PM,immediate
7671667,0036g00001Pz9fxAAB,275248,9/4/2023 3:10:17 PM,immediate
7671668,0036g00001RMZ0PAAX,275248,9/4/2023 3:10:17 PM,immediate
7671669,0036g00001Q0ju1AAB,281415,9/1/2023 5:24:27 AM,immediate
7671670,0036g00001QlLZVAA3,281415,9/4/2023 5:28:10 AM,immediate
7671671,0036g00001UxwnWAAR,281415,9/1/2023 5:24:27 AM,immediate
7671672,0036g00001Pz2YjAAJ,281415,9/1/2023 5:16:17 AM,delayed
7671673,0036g00001RU2nbAAD,281415,9/1/2023 5:24:27 AM,immediate
7671674,0036g00001RRqXIAA1,281415,9/1/2023 5:24:28 AM,immediate
7671675,0036g00001UyPeqAAF,281415,9/1/2023 5:24:27 AM,immediate
7671676,0036g00001OYgnzAAD,281415,9/1/2023 5:24:27 AM,immediate
7671677,0036g00001OY44sAAD,281415,9/1/2023 5:16:18 AM,delayed
7671678,0036g00001aWoqeAAC,281415,9/1/2023 5:16:20 AM,delayed
7671679,0036g00002AyoGrAAJ,281415,9/4/2023 5:40:29 AM,immediate
7671680,0036g0000237evIAAQ,281415,9/1/2023 5:24:28 AM,immediate
7671681,0036g00002Tb7myAAB,281415,9/1/2023 5:24:27 AM,immediate
7671682,0036g00001PrXQvAAN,281415,9/4/2023 5:28:10 AM,immediate
7671683,0036g00001Pts5WAAR,281415,9/1/2023 5:24:27 AM,immediate
7671684,0036g00001PuHhnAAF,281415,9/1/2023 5:24:27 AM,immediate
7671685,0036g00001OZIHVAA5,281415,9/1/2023 5:24:28 AM,immediate
7671686,0036g00001PzKiFAAV,281415,9/1/2023 5:16:34 AM,delayed
7671687,0036g00001RUDZGAA5,281415,9/1/2023 5:24:28 AM,immediate
7671688,0036g00001RVRePAAX,281415,9/4/2023 5:28:10 AM,immediate
7671689,0036g00001pG0c6AAC,281415,9/1/2023 5:24:27 AM,immediate
7671690,0036g00001RVGYQAA5,281415,9/1/2023 5:24:28 AM,immediate
7671691,0036g00001Pu7o6AAB,281415,9/1/2023 5:24:28 AM,immediate
7671692,0036g00001PtoiRAAR,281415,9/1/2023 5:24:28 AM,immediate
7671693,0036g00001PrSxYAAV,281415,9/1/2023 5:16:35 AM,delayed
7671694,0036g00001PyaOYAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671695,0036g00001i2LDeAAM,281415,9/1/2023 5:24:27 AM,immediate
7671696,0036g00001OZ77oAAD,281415,9/4/2023 5:28:10 AM,immediate
7671697,0036g00001OZC7iAAH,281415,9/1/2023 5:24:27 AM,immediate
7671698,0036g00001Pq3aYAAR,281415,9/1/2023 5:36:47 AM,immediate
7671699,0036g00001PrfkhAAB,281415,9/1/2023 5:24:27 AM,immediate
7671700,0036g00001Pz2K9AAJ,281415,9/4/2023 5:22:02 AM,immediate
7671701,0036g00001Q0aNhAAJ,281415,9/1/2023 5:24:27 AM,immediate
7671702,0036g00001RSj7oAAD,281415,9/1/2023 5:24:28 AM,immediate
7671703,0036g00001UyV6vAAF,281415,9/1/2023 5:24:27 AM,immediate
7671704,0036g00001RSYBNAA5,281415,9/4/2023 5:28:10 AM,immediate
7671705,0036g00001PpyBQAAZ,281415,9/1/2023 5:24:27 AM,immediate
7671706,0036g00001Q0OiYAAV,281415,9/1/2023 5:16:36 AM,delayed
7671707,0036g00001Qxsk9AAB,281415,9/1/2023 5:28:13 AM,delayed
7671708,0036g00001RUokoAAD,281415,9/1/2023 5:24:27 AM,immediate
7671709,0036g0000234xcoAAA,281415,9/1/2023 5:16:41 AM,delayed
7671710,0036g00001PzxNJAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671711,0036g00001PzjSmAAJ,281415,9/1/2023 5:24:27 AM,immediate
7671712,0036g00001jlPoXAAU,281415,9/1/2023 5:19:00 AM,delayed
7671713,0036g00001a06SMAAY,281415,9/1/2023 5:24:28 AM,immediate
7671714,0036g00001jDAf9AAG,281415,9/1/2023 5:16:46 AM,delayed
7671715,0036g00001WdhhSAAR,281415,9/1/2023 5:24:27 AM,immediate
7671716,0036g00001RVk8MAAT,281415,9/1/2023 5:24:27 AM,immediate
7671717,0036g00001OXR6IAAX,281415,9/1/2023 5:16:34 AM,delayed
7671718,0036g00001Q0P5nAAF,281415,9/1/2023 5:24:27 AM,immediate
7671719,0036g00001PpkMZAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671720,0036g00001RW2vaAAD,281415,9/1/2023 5:16:35 AM,delayed
7671721,0036g00001RWRQ6AAP,281415,9/1/2023 5:24:27 AM,immediate
7671722,0036g00001y0yvhAAA,281415,9/1/2023 5:16:47 AM,delayed
7671723,0036g00002JX7zcAAD,281415,9/1/2023 5:24:27 AM,immediate
7671724,0036g00002JWkjuAAD,281415,9/1/2023 5:24:27 AM,immediate
7671725,0036g00002Oo6dnAAB,281415,9/1/2023 5:24:27 AM,immediate
7671726,0036g00001Pojl3AAB,281415,9/1/2023 5:24:28 AM,immediate
7671727,0036g00001Q0CCSAA3,281415,9/1/2023 5:16:40 AM,delayed
7671728,0036g00001RYWYkAAP,281415,9/1/2023 5:17:22 AM,delayed
7671729,0036g00001RR9HUAA1,281415,9/1/2023 5:24:29 AM,immediate
7671730,0036g00001RT0V8AAL,281415,9/1/2023 5:24:27 AM,immediate
7671731,0036g00001RULIAAA5,281415,9/1/2023 5:24:27 AM,immediate
7671732,0036g00001SVmFpAAL,281415,9/1/2023 5:24:28 AM,immediate
7671733,0036g00001PttaBAAR,281415,9/4/2023 5:28:10 AM,immediate
7671734,0036g00002aQGZzAAO,281415,9/1/2023 5:24:28 AM,immediate
7671735,0036g00001cEswgAAC,281415,9/1/2023 5:16:50 AM,delayed
7671736,0036g00001grdEWAAY,281415,9/1/2023 5:24:27 AM,immediate
7671737,0036g00001i4YTqAAM,281415,9/1/2023 5:24:27 AM,immediate
7671738,0036g00001jB1LWAA0,281415,9/1/2023 5:24:28 AM,immediate
7671739,0036g00001n6DuFAAU,281415,9/1/2023 5:24:28 AM,immediate
7671740,0036g00002Tax60AAB,281415,9/1/2023 5:24:28 AM,immediate
7671741,0036g00001PurX5AAJ,281415,9/1/2023 5:24:27 AM,immediate
7671742,0036g00001PzapgAAB,281415,9/4/2023 5:22:02 AM,immediate
7671743,0036g00001hQj85AAC,281415,9/4/2023 5:28:10 AM,immediate
7671744,0036g00001RRLpRAAX,281415,9/1/2023 5:24:28 AM,immediate
7671745,0036g00001PzzFuAAJ,281415,9/1/2023 5:24:28 AM,immediate
7671746,0036g00001Ptw5FAAR,281415,9/1/2023 5:24:28 AM,immediate
7671747,0036g00001PtzbXAAR,281415,9/1/2023 5:24:29 AM,immediate
7671748,0036g00001i1t3cAAA,281415,9/1/2023 5:24:28 AM,immediate
7671749,0036g00001OYxcbAAD,281415,9/1/2023 5:24:28 AM,immediate
7671750,0036g00001PtzrHAAR,281415,9/1/2023 5:24:28 AM,immediate
7671751,0036g00001SxFPcAAN,281415,9/4/2023 5:28:10 AM,immediate
7671752,0036g00001Q04r2AAB,281415,9/1/2023 5:24:29 AM,immediate
7671753,0036g00001RRGrBAAX,281415,9/1/2023 5:24:28 AM,immediate
7671754,0036g00001Q0Mw2AAF,281415,9/1/2023 5:24:28 AM,immediate
7671755,0036g00001hQT8PAAW,281415,9/1/2023 5:24:29 AM,immediate
7671756,0036g00001RVUz2AAH,281415,9/1/2023 5:24:28 AM,immediate
7671757,0036g00001RWNxWAAX,281415,9/1/2023 5:24:28 AM,immediate
7671758,0036g00001STARTAA5,281415,9/1/2023 5:24:28 AM,immediate
7671759,0036g00002TbdW8AAJ,281415,9/1/2023 5:24:28 AM,immediate
7671760,0036g00002UfxRHAAZ,281415,9/1/2023 5:24:29 AM,immediate
7671761,0036g00001RV8FrAAL,281415,9/1/2023 5:24:28 AM,immediate
7671762,0036g00001i1tg6AAA,281415,9/1/2023 5:24:28 AM,immediate
7671763,0036g00001i3ZEMAA2,281415,9/1/2023 5:24:28 AM,immediate
7671764,0036g00001oDyEgAAK,281415,9/1/2023 5:24:28 AM,immediate
7671765,0036g00001grbfJAAQ,281415,9/1/2023 5:24:28 AM,immediate
7671766,0036g0000237PlxAAE,281415,9/1/2023 5:17:01 AM,delayed
7671767,0036g00002JWCM7AAP,281415,9/1/2023 5:18:01 AM,delayed
7671768,0036g00001Pu30gAAB,281415,9/1/2023 5:17:01 AM,delayed
7671769,0036g00001Q0cXYAAZ,281415,9/1/2023 5:17:01 AM,delayed
7671770,0036g00001a03JdAAI,281415,9/1/2023 5:24:29 AM,immediate
7671771,0036g00001Rqh2rAAB,281415,9/4/2023 5:28:10 AM,immediate
7671772,0036g00001OYrw5AAD,281415,9/1/2023 5:24:29 AM,immediate
7671773,0036g00001Q0KD2AAN,281415,9/1/2023 5:16:39 AM,delayed
7671774,0036g00001RWNuuAAH,281415,9/1/2023 5:24:28 AM,immediate
7671775,0036g00001RStCaAAL,281415,9/1/2023 5:24:29 AM,immediate
7671776,0036g00001guIuRAAU,281415,9/1/2023 5:16:36 AM,delayed
7671777,0036g00001hPewhAAC,281415,9/1/2023 5:24:28 AM,immediate
7671778,0036g00001lBfUzAAK,281415,9/1/2023 5:24:28 AM,immediate
7671779,0036g00001oDtd0AAC,281415,9/1/2023 5:16:37 AM,delayed
7671780,0036g00001xjaGjAAI,281415,9/1/2023 5:24:28 AM,immediate
7671781,0036g00001pHCeKAAW,281415,9/1/2023 5:24:28 AM,immediate
7671782,0036g00001z5B0lAAE,281415,9/1/2023 5:24:28 AM,immediate
7671783,0036g00002JWNKDAA5,281415,9/1/2023 5:24:28 AM,immediate
7671784,0036g00001cE1EKAA0,281415,9/1/2023 5:24:28 AM,immediate
7671785,0036g00001dAhTHAA0,281415,9/1/2023 5:24:28 AM,immediate
7671786,0036g00001xj2QQAAY,281415,9/1/2023 5:24:28 AM,immediate
7671787,0036g000020lbSnAAI,281415,9/1/2023 5:24:28 AM,immediate
7671788,0036g00001olPFfAAM,281415,9/1/2023 5:24:28 AM,immediate
7671789,0036g00001V1MurAAF,281415,9/1/2023 5:24:28 AM,immediate
7671790,0036g00001QowzzAAB,281415,9/1/2023 5:24:28 AM,immediate
7671791,0036g00002JVoR2AAL,281415,9/1/2023 5:24:28 AM,immediate
7671792,0036g00001UyLeyAAF,281415,9/1/2023 5:24:28 AM,immediate
7671793,0036g00002AzmJQAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671794,0036g00001m5cGsAAI,281415,9/1/2023 5:24:28 AM,immediate
7671795,0036g00002Je7d0AAB,281415,9/1/2023 5:24:28 AM,immediate
7671796,0036g00002Tb2LKAAZ,281415,9/4/2023 5:28:10 AM,immediate
7671797,0036g00002TbGeZAAV,281415,9/1/2023 5:24:28 AM,immediate
7671798,0036g00002TbjuGAAR,281415,9/1/2023 5:24:28 AM,immediate
7671799,0036g00002UgQLNAA3,281415,9/1/2023 5:24:28 AM,immediate
7671800,0036g00001RD2DFAA1,281415,9/1/2023 5:16:37 AM,delayed
7671801,0036g00002Je0mnAAB,281415,9/4/2023 5:28:10 AM,immediate
7671802,0036g00002JW9oSAAT,281415,9/1/2023 5:24:28 AM,immediate
7671803,0036g00002JW8jQAAT,281415,9/1/2023 5:24:28 AM,immediate
7671804,0036g00002JWDaTAAX,281415,9/1/2023 5:24:28 AM,immediate
7671805,0036g00001Ptc0hAAB,281415,9/1/2023 5:24:28 AM,immediate
7671806,0036g00001RRcXBAA1,281415,9/1/2023 5:16:48 AM,delayed
7671807,0036g00001RMPq7AAH,281415,9/1/2023 5:24:28 AM,immediate
7671808,0036g00001Oa1hkAAB,281415,9/1/2023 5:16:39 AM,delayed
7671809,0036g00002JYfsrAAD,281415,9/1/2023 5:24:28 AM,immediate
7671810,0036g00001PqJqrAAF,281415,9/1/2023 5:24:28 AM,immediate
7671811,0036g00001Q0n5kAAB,281415,9/1/2023 5:24:28 AM,immediate
7671812,0036g00001RR0s2AAD,281415,9/1/2023 5:24:29 AM,immediate
7671813,0036g00001PzPpAAAV,281415,9/4/2023 5:28:10 AM,immediate
7671814,0036g00001STXXpAAP,281415,9/1/2023 5:17:12 AM,delayed
7671815,0036g00001frOj9AAE,281415,9/1/2023 5:16:38 AM,delayed
7671816,0036g00001OY5XzAAL,281415,9/1/2023 5:24:28 AM,immediate
7671817,0036g00001RVMq7AAH,281415,9/1/2023 5:24:28 AM,immediate
7671818,0036g00001Q0b39AAB,281415,9/1/2023 5:24:29 AM,immediate
7671819,0036g00001RVC32AAH,281415,9/1/2023 5:16:38 AM,delayed
7671820,0036g00001Pu3VkAAJ,281415,9/1/2023 5:24:28 AM,immediate
7671821,0036g00001Ps5rRAAR,281415,9/1/2023 5:24:28 AM,immediate
7671822,0036g00001Q00e7AAB,281415,9/1/2023 5:24:29 AM,immediate
7671823,0036g00001RSnQEAA1,281415,9/1/2023 5:24:28 AM,immediate
7671824,0036g00001RUbRDAA1,281415,9/4/2023 5:28:10 AM,immediate
7671825,0036g00001U5KbyAAF,281415,9/1/2023 5:24:28 AM,immediate
7671826,0036g00001UyZh5AAF,281415,9/4/2023 5:28:10 AM,immediate
7671827,0036g00001jDOoPAAW,281415,9/1/2023 5:24:28 AM,immediate
7671828,0036g00001QzvGzAAJ,281415,9/1/2023 5:16:38 AM,delayed
7671829,0036g00001RRd5IAAT,281415,9/1/2023 5:24:28 AM,immediate
7671830,0036g00001QOMBMAA5,281415,9/4/2023 5:28:10 AM,immediate
7671831,0036g00001RRtbRAAT,281415,9/1/2023 5:24:28 AM,immediate
7671832,0036g00001Py7pJAAR,281415,9/1/2023 5:27:32 AM,delayed
7671833,0036g00001PzH1UAAV,281415,9/1/2023 5:18:40 AM,delayed
7671834,0036g00001pRR8DAAW,281415,9/1/2023 5:24:28 AM,immediate
7671835,0036g00001RV3WjAAL,281415,9/1/2023 5:24:29 AM,immediate
7671836,0036g00001y2pomAAA,281415,9/1/2023 5:36:47 AM,immediate
7671837,0036g000020lbksAAA,281415,9/1/2023 5:17:18 AM,delayed
7671838,0036g00001Q05KuAAJ,281415,9/1/2023 5:17:24 AM,delayed
7671839,0036g00001OYwGAAA1,281415,9/1/2023 5:17:20 AM,delayed
7671840,0036g00001OZ4NgAAL,281415,9/1/2023 5:24:29 AM,immediate
7671841,0036g00001PpWURAA3,281415,9/1/2023 5:17:19 AM,delayed
7671842,0036g00001QzkAiAAJ,281415,9/1/2023 5:24:29 AM,immediate
7671843,0036g00001RRylXAAT,281415,9/1/2023 5:36:47 AM,immediate
7671844,0036g00002JW2WKAA1,281415,9/1/2023 5:24:29 AM,immediate
7671845,0036g00001RUEwJAAX,281415,9/1/2023 5:17:24 AM,delayed
7671846,0036g00001Q0LOpAAN,281415,9/1/2023 5:36:47 AM,immediate
7671847,0036g00001Q0EotAAF,281415,9/1/2023 5:17:25 AM,delayed
7671848,0036g00001OZ12bAAD,281415,9/1/2023 5:16:43 AM,delayed
7671849,0036g00001PqrOoAAJ,281415,9/1/2023 5:17:25 AM,delayed
7671850,0036g00001Pr4NCAAZ,281415,9/1/2023 5:16:51 AM,delayed
7671851,0036g00001Pz2ZAAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671852,0036g00001RWCDBAA5,281415,9/1/2023 5:16:43 AM,delayed
7671853,0036g00001Sve3MAAR,281415,9/1/2023 5:24:28 AM,immediate
7671854,0036g00002TawXeAAJ,281415,9/1/2023 5:24:29 AM,immediate
7671855,0036g00001Q0PuMAAV,281415,9/1/2023 5:24:29 AM,immediate
7671856,0036g00001RSoAWAA1,281415,9/1/2023 5:24:29 AM,immediate
7671857,0036g00002AzbYWAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671858,0036g00001RMMwEAAX,281415,9/1/2023 5:24:29 AM,immediate
7671859,0036g00001PuIP8AAN,281415,9/1/2023 5:24:28 AM,immediate
7671860,0036g00001ySOtsAAG,281415,9/1/2023 5:16:47 AM,delayed
7671861,0036g00001a4pT8AAI,281415,9/1/2023 5:17:32 AM,delayed
7671862,0036g00001d9B8AAAU,281415,9/1/2023 5:24:28 AM,immediate
7671863,0036g00001pOpwYAAS,281415,9/1/2023 5:16:49 AM,delayed
7671864,0036g00001RV26NAAT,281415,9/1/2023 5:17:38 AM,delayed
7671865,0036g00001PutULAAZ,281415,9/1/2023 5:24:28 AM,immediate
7671866,0036g00001RMMw4AAH,281415,9/1/2023 5:17:32 AM,delayed
7671867,0036g00001OaIIRAA3,281415,9/1/2023 5:17:33 AM,delayed
7671868,0036g00001RMEIEAA5,281415,9/1/2023 5:36:47 AM,immediate
7671869,0036g00001frhoCAAQ,281415,9/1/2023 5:24:29 AM,immediate
7671870,0036g00001Q0LgbAAF,281415,9/1/2023 5:36:47 AM,immediate
7671871,0036g00001PtwnfAAB,281415,9/1/2023 5:17:33 AM,delayed
7671872,0036g00001gsT6XAAU,281415,9/1/2023 5:24:29 AM,immediate
7671873,0036g00001y0qJJAAY,281415,9/4/2023 5:28:10 AM,immediate
7671874,0036g00002JduTYAAZ,281415,9/1/2023 5:24:29 AM,immediate
7671875,0036g00002JXpHBAA1,281415,9/1/2023 5:24:29 AM,immediate
7671876,0036g00002TbRjEAAV,281415,9/1/2023 5:24:29 AM,immediate
7671877,0036g00001ywDrzAAE,281415,9/1/2023 5:24:29 AM,immediate
7671878,0036g00001UyTaaAAF,281415,9/1/2023 5:24:29 AM,immediate
7671879,0036g00001i4YFRAA2,281415,9/1/2023 5:17:41 AM,delayed
7671880,0036g00001oDl0gAAC,281415,9/1/2023 5:24:29 AM,immediate
7671881,0036g00002JZ9xCAAT,281415,9/1/2023 5:36:47 AM,immediate
7671882,0036g00002JVovwAAD,281415,9/1/2023 5:36:47 AM,immediate
7671883,0036g00002RsGWQAA3,281415,9/1/2023 5:24:29 AM,immediate
7671884,0036g00001PzzoeAAB,281415,9/1/2023 5:36:47 AM,immediate
7671885,0036g00001RFrxTAAT,281415,9/1/2023 5:24:29 AM,immediate
7671886,0036g00001RQs5CAAT,281415,9/1/2023 5:17:01 AM,delayed
7671887,0036g00001RRC8kAAH,281415,9/1/2023 5:24:29 AM,immediate
7671888,0036g00001RTQzjAAH,281415,9/1/2023 5:17:11 AM,delayed
7671889,0036g00001jCrsVAAS,281415,9/1/2023 5:24:29 AM,immediate
7671890,0036g00001QmXmMAAV,281415,9/1/2023 5:36:47 AM,immediate
7671891,0036g00001PuH3mAAF,281415,9/1/2023 5:17:20 AM,delayed
7671892,0036g00001OXoggAAD,281415,9/1/2023 5:24:29 AM,immediate
7671893,0036g00001RSF6cAAH,281415,9/4/2023 5:28:10 AM,immediate
7671894,0036g00001hQfaRAAS,281415,9/1/2023 5:24:29 AM,immediate
7671895,0036g00001PsHBpAAN,281415,9/1/2023 5:16:54 AM,delayed
7671896,0036g00001Q01aQAAR,281415,9/1/2023 5:24:29 AM,immediate
7671897,0036g00001z4dNsAAI,281415,9/1/2023 5:24:29 AM,immediate
7671898,0036g00001OZUfHAAX,281415,9/1/2023 5:24:29 AM,immediate
7671899,0036g00001OaUebAAF,281415,9/1/2023 5:16:53 AM,delayed
7671900,0036g00001RQw0PAAT,281415,9/1/2023 5:24:29 AM,immediate
7671901,0036g00001pPWgwAAG,281415,9/1/2023 5:24:29 AM,immediate
7671902,0036g000020nBJOAA2,281415,9/1/2023 5:16:54 AM,delayed
7671903,0036g0000233vtFAAQ,281415,9/1/2023 5:24:29 AM,immediate
7671904,0036g00001z5Cs1AAE,281415,9/1/2023 5:24:29 AM,immediate
7671905,0036g00001RREuTAAX,281415,9/1/2023 5:24:29 AM,immediate
7671906,0036g00001PqZp2AAF,281415,9/1/2023 5:19:21 AM,delayed
7671907,0036g00001SvhiSAAR,281415,9/1/2023 5:24:29 AM,immediate
7671908,0036g00001V0KVnAAN,281415,9/1/2023 5:24:29 AM,immediate
7671909,0036g00001bh1SIAAY,281415,9/1/2023 5:16:55 AM,delayed
7671910,0036g00001RTmQRAA1,281415,9/1/2023 5:24:29 AM,immediate
7671911,0036g00001RUX4wAAH,281415,9/1/2023 5:16:55 AM,delayed
7671912,0036g00001RLwLaAAL,281415,9/4/2023 5:28:10 AM,immediate
7671913,0036g00001PtzCmAAJ,281415,9/1/2023 5:24:29 AM,immediate
7671914,0036g00002JY0wLAAT,281415,9/1/2023 5:36:47 AM,immediate
7671915,0036g00001V0iQ4AAJ,281415,9/1/2023 5:17:47 AM,delayed
7671916,0036g00002cTgUMAA0,281415,9/1/2023 5:24:29 AM,immediate
7671917,0036g00001Pu8ECAAZ,281415,9/1/2023 5:17:50 AM,delayed
7671918,0036g00001wpb33AAA,281415,9/1/2023 5:24:29 AM,immediate
7671919,0036g00001OYccnAAD,281415,9/1/2023 5:16:55 AM,delayed
7671920,0036g00001QOk6aAAD,281415,9/1/2023 5:24:29 AM,immediate
7671921,0036g00001OY84QAAT,281415,9/1/2023 5:31:00 AM,delayed
7671922,0036g00001Q0gpRAAR,281415,9/1/2023 5:16:54 AM,delayed
7671923,0036g00002TbfNTAAZ,281415,9/1/2023 5:24:29 AM,immediate
7671924,0036g00001QCAhjAAH,281415,9/4/2023 5:28:10 AM,immediate
7671925,0036g00001RVc8IAAT,281415,9/2/2023 5:22:43 AM,immediate
7671926,0036g00001eyblRAAQ,281415,9/5/2023 5:26:52 AM,immediate
7671927,0036g00001PrJ8yAAF,281415,9/2/2023 5:22:43 AM,immediate
7671928,0036g00001OXJ7cAAH,281415,9/2/2023 5:22:43 AM,immediate
7671929,0036g00001OXJK4AAP,281415,9/2/2023 5:15:37 AM,delayed
7671930,0036g00001OaT6PAAV,281415,9/2/2023 5:22:43 AM,immediate
7671931,0036g00001PpLccAAF,281415,9/2/2023 5:15:39 AM,delayed
7671932,0036g00001Q07dpAAB,281415,9/2/2023 5:22:43 AM,immediate
7671933,0036g00001PtYN2AAN,281415,9/5/2023 5:33:02 AM,immediate
7671934,0036g00001PzVUqAAN,281415,9/2/2023 5:22:43 AM,immediate
7671935,0036g00001RWhmlAAD,281415,9/2/2023 5:22:43 AM,immediate
7671936,0036g00001RTWRkAAP,281415,9/2/2023 5:22:44 AM,immediate
7671937,0036g00001Q0dvCAAR,281415,9/2/2023 5:15:37 AM,delayed
7671938,0036g00001QBYo2AAH,281415,9/5/2023 5:23:47 AM,immediate
7671939,0036g00002JWjc1AAD,281415,9/2/2023 5:22:43 AM,immediate
7671940,0036g00002Je6fiAAB,281415,9/2/2023 5:16:14 AM,delayed
7671941,0036g00001RTx41AAD,281415,9/2/2023 5:22:43 AM,immediate
7671942,0036g00001Pu2WtAAJ,281415,9/5/2023 5:33:02 AM,immediate
7671943,0036g00002aQ9I6AAK,281415,9/2/2023 5:15:37 AM,delayed
7671944,0036g00001PumfLAAR,281415,9/2/2023 5:22:44 AM,immediate
7671945,0036g00001QSNn1AAH,281415,9/5/2023 5:26:52 AM,immediate
7671946,0036g00001RKHcwAAH,281415,9/2/2023 5:15:38 AM,delayed
7671947,0036g00001WdlaEAAR,281415,9/5/2023 5:23:47 AM,immediate
7671948,0036g00001R6wk4AAB,281415,9/2/2023 5:22:43 AM,immediate
7671949,0036g00001V3VMgAAN,281415,9/2/2023 5:15:43 AM,delayed
7671950,0036g00001RRK8UAAX,281415,9/2/2023 5:22:44 AM,immediate
7671951,0036g00001RWLxFAAX,281415,9/2/2023 5:22:44 AM,immediate
7671952,0036g00001a4XqpAAE,281415,9/2/2023 5:22:44 AM,immediate
7671953,0036g00002cTwoSAAS,281415,9/2/2023 5:22:44 AM,immediate
7671954,0036g00001xlEgmAAE,281415,9/2/2023 5:22:44 AM,immediate
7671955,0036g00001cDz3NAAS,281415,9/2/2023 5:15:42 AM,delayed
7671956,0036g00002OpH5KAAV,281415,9/2/2023 5:15:45 AM,delayed
7671957,0036g00002TbPJiAAN,281415,9/2/2023 5:22:44 AM,immediate
7671958,0036g00002Uh4T5AAJ,281415,9/2/2023 5:22:43 AM,immediate
7671959,0036g00001RUuCFAA1,281415,9/2/2023 5:22:44 AM,immediate
7671960,0036g00001OYdrLAAT,281415,9/2/2023 5:22:44 AM,immediate
7671961,0036g00001RWBbiAAH,281415,9/2/2023 5:22:44 AM,immediate
7671962,0036g00001RV1VcAAL,281415,9/2/2023 5:22:44 AM,immediate
7671963,0036g00001hQe7WAAS,281415,9/2/2023 5:22:44 AM,immediate
7671964,0036g00001PpijBAAR,281415,9/2/2023 5:22:44 AM,immediate
7671965,0036g00001Pq5EYAAZ,281415,9/2/2023 5:22:44 AM,immediate
7671966,0036g00001PqNXtAAN,281415,9/2/2023 5:15:54 AM,delayed
7671967,0036g00001y2LtwAAE,281415,9/2/2023 5:22:44 AM,immediate
7671968,0036g00001RUJhBAAX,281415,9/5/2023 5:26:52 AM,immediate
7671969,0036g00001PzOQQAA3,281415,9/2/2023 5:22:44 AM,immediate
7671970,0036g00001RRUAVAA5,281415,9/2/2023 5:15:55 AM,delayed
7671971,0036g00001Q0LgVAAV,281415,9/2/2023 5:22:44 AM,immediate
7671972,0036g00001PuK1SAAV,281415,9/2/2023 5:22:44 AM,immediate
7671973,0036g00001PudjHAAR,281415,9/2/2023 5:22:44 AM,immediate
7671974,0036g00001RRCZ0AAP,281415,9/2/2023 5:15:58 AM,delayed
7671975,0036g00002cSckvAAC,281415,9/2/2023 5:22:44 AM,immediate
7671976,0036g00001Pzc5kAAB,281415,9/5/2023 5:33:02 AM,immediate
7671977,0036g00001PuVncAAF,281415,9/2/2023 5:22:44 AM,immediate
7671978,0036g00001PzHnEAAV,281415,9/2/2023 5:16:01 AM,delayed
7671979,0036g00001jjDLxAAM,281415,9/2/2023 5:22:44 AM,immediate
