_CustomObjectKey,AccountID,OYBAccountID,JobID,ListID,BatchID,SubscriberID,SubscriberKey,EventDate,Domain,IsUnique,TriggererSendDefinitionObjectID,TriggeredSendCustomerKey,Data_exclusao
474193,514002572,,238275,2217,377,173550157,0036g00001PqSJMAA3,10/10/2022 6:41:32 AM,hotmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474194,514002572,,238275,2217,279,173681328,0036g00001PzdRAAAZ,9/22/2022 8:01:59 AM,gmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474195,514002572,,238275,2217,279,173681328,0036g00001PzdRAAAZ,9/22/2022 8:02:19 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474196,514002572,,238275,2217,275,74365899,0036g00001PuqVHAAZ,9/21/2022 4:47:49 PM,hotmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474197,514002572,,238275,2217,549,74375505,0036g00001PutMJAAZ,12/3/2022 11:37:25 AM,yahoo.com.br,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474198,514002572,,238275,2217,549,74375505,0036g00001PutMJAAZ,12/3/2022 1:19:37 PM,yahoo.com.br,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474199,514002572,,238275,2217,549,74375505,0036g00001PutMJAAZ,12/3/2022 5:59:18 PM,yahoo.com.br,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474200,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:31:01 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474201,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:36:25 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474202,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:54:14 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474203,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:58:45 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474204,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 8:03:01 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474205,514002572,,238275,2217,436,74680074,0036g00001Q0a9cAAB,10/27/2022 6:23:43 PM,gmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474206,514002572,,238275,2217,535,173313977,0036g00001OYPyAAAX,12/11/2022 1:50:00 PM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474207,514002572,,238275,2217,535,173313977,0036g00001OYPyAAAX,12/12/2022 7:19:11 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474208,514002572,,238275,2217,331,172882129,0036g00001bi7aQAAQ,2/14/2023 8:17:46 AM,gmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474209,514002572,,238275,2217,331,172882129,0036g00001bi7aQAAQ,2/17/2023 11:07:06 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474210,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:24:57 AM,gmail.com,True,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474211,514002572,,238275,2217,526,175534654,0036g00001biJ7bAAE,11/26/2022 6:28:49 AM,gmail.com,False,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136,3/19/2023 3:17:33 AM
474212,514002572,,238274,2217,484,173700369,0036g00001Q07NcAAJ,9/30/2022 8:07:30 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474213,514002572,,238274,2217,511,173700369,0036g00001Q07NcAAJ,10/7/2022 8:40:48 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474214,514002572,,238274,2217,523,173700369,0036g00001Q07NcAAJ,10/13/2022 8:45:45 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474215,514002572,,238274,2217,533,173700369,0036g00001Q07NcAAJ,10/17/2022 5:00:25 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474216,514002572,,238274,2217,497,173700369,0036g00001Q07NcAAJ,10/2/2022 3:15:30 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474217,514002572,,238274,2217,545,173700369,0036g00001Q07NcAAJ,10/22/2022 3:21:36 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474218,514002572,,238274,2217,575,176146155,0036g00001n5tcBAAQ,10/30/2022 12:00:39 PM,gmail.com,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474219,514002572,,238274,2217,388,173469417,0036g00001Pp92mAAB,9/22/2022 1:04:36 AM,terra.com.br,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474220,514002572,,238274,2217,388,173469417,0036g00001Pp92mAAB,9/22/2022 9:22:18 AM,terra.com.br,False,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474221,514002572,,238274,2217,388,173469417,0036g00001Pp92mAAB,9/22/2022 9:23:55 AM,terra.com.br,False,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474222,514002572,,238274,2217,388,173469417,0036g00001Pp92mAAB,9/22/2022 9:24:34 AM,terra.com.br,False,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474223,514002572,,238274,2217,388,173469417,0036g00001Pp92mAAB,9/23/2022 4:45:17 PM,terra.com.br,False,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474224,514002572,,238274,2217,618,176039778,0036g00001jl72FAAQ,11/13/2022 12:32:47 PM,yahoo.com.br,True,77792F81-4402-ED11-A5B6-D4F5EF66AED7,78137,3/19/2023 3:17:33 AM
474225,514002572,,238273,2217,1468,180793991,0036g00001aXRS8AAO,11/16/2022 3:38:38 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474226,514002572,,238273,2217,1468,180793991,0036g00001aXRS8AAO,11/16/2022 2:06:40 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474227,514002572,,238273,2217,627,175389367,0036g00001aYyjVAAS,10/19/2022 11:13:09 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474228,514002572,,238273,2217,937,172973021,0036g00001bfSruAAE,9/21/2022 11:41:19 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474229,514002572,,238273,2217,937,172973021,0036g00001bfSruAAE,9/21/2022 5:27:33 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474230,514002572,,238273,2217,937,172973021,0036g00001bfSruAAE,9/27/2022 9:48:27 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474231,514002572,,238273,2217,119,140559089,0036g00001pRYWvAAO,2/18/2023 7:11:51 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474232,514002572,,238273,2217,931,176312640,0036g00001pQBumAAG,9/22/2022 2:40:26 PM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474233,514002572,,238273,2217,923,173020060,0036g00001pQopZAAS,9/21/2022 11:56:11 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474234,514002572,,238273,2217,1429,74084762,0036g00001PsE9VAAV,11/1/2022 5:34:06 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474235,514002572,,238273,2217,1429,74084762,0036g00001PsE9VAAV,11/1/2022 6:34:06 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474236,514002572,,238273,2217,1429,74084762,0036g00001PsE9VAAV,10/30/2022 8:04:17 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474237,514002572,,238273,2217,621,169028748,0036g00001PrKxOAAV,9/29/2022 12:49:58 AM,icloud.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474238,514002572,,238273,2217,121,139839373,0036g00001pRRDgAAO,12/12/2022 5:06:28 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474239,514002572,,238273,2217,1176,176242404,0036g00001pPqGIAA0,10/3/2022 3:55:34 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474240,514002572,,238273,2217,954,179920994,0036g00001pPkdFAAS,9/22/2022 7:43:17 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474241,514002572,,238273,2217,954,176224465,0036g00001pPkuhAAC,9/23/2022 10:56:04 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474242,514002572,,238273,2217,916,172392299,0036g00001pQGSAAA4,9/23/2022 3:04:46 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474243,514002572,,238273,2217,1079,156885232,0036g00001pQGYpAAO,9/30/2022 8:58:34 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474244,514002572,,238273,2217,1079,156885232,0036g00001pQGYpAAO,9/30/2022 8:58:58 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474245,514002572,,238273,2217,817,176293661,0036g00001pQ6UpAAK,9/22/2022 6:57:03 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474246,514002572,,238273,2217,1121,176299914,0036g00001pQ8B0AAK,9/30/2022 6:10:15 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474247,514002572,,238273,2217,629,173481873,0036g00001PpMKTAA3,9/19/2022 12:52:59 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474248,514002572,,238273,2217,629,173481873,0036g00001PpMKTAA3,9/19/2022 12:53:25 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474249,514002572,,238273,2217,629,173481873,0036g00001PpMKTAA3,9/22/2022 12:10:19 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474250,514002572,,238273,2217,1176,176242404,0036g00001pPqGIAA0,10/3/2022 3:54:37 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474251,514002572,,238273,2217,928,177198657,0036g00001pNHErAAO,9/21/2022 1:56:30 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474252,514002572,,238273,2217,843,173433032,0036g00001PoXVqAAN,9/19/2022 8:09:13 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474253,514002572,,238273,2217,958,74839232,0036g00001Q2cUwAAJ,9/22/2022 1:44:05 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474254,514002572,,238273,2217,958,74839232,0036g00001Q2cUwAAJ,9/23/2022 8:07:46 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474255,514002572,,238273,2217,1140,176274750,0036g00001pQ0cqAAC,10/1/2022 11:23:05 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474256,514002572,,238273,2217,1140,176274750,0036g00001pQ0cqAAC,10/1/2022 1:07:52 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474257,514002572,,238273,2217,925,176189402,0036g00001oDgJNAA0,9/21/2022 11:59:44 AM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474258,514002572,,238273,2217,925,179148470,0036g00001oDm1uAAC,9/26/2022 1:25:08 PM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474259,514002572,,238273,2217,905,176187488,0036g00001oDZUOAA4,9/24/2022 4:23:53 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474260,514002572,,238273,2217,1216,184325193,0036g00001pHh3FAAS,1/1/2023 5:57:08 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474261,514002572,,238273,2217,1216,184325193,0036g00001pHh3FAAS,10/8/2022 12:11:45 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474262,514002572,,238273,2217,1216,184325193,0036g00001pHh3FAAS,10/11/2022 1:44:26 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474263,514002572,,238273,2217,1159,176181744,0036g00001oCwpLAAS,10/2/2022 11:29:27 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474264,514002572,,238273,2217,761,176175208,0036g00001oCZ40AAG,9/27/2022 1:38:37 PM,outlook.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474265,514002572,,238273,2217,1064,180795400,0036g00001oCddoAAC,9/30/2022 11:09:39 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474266,514002572,,238273,2217,728,172845210,0036g00001oD0BJAA0,1/17/2023 1:22:10 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474267,514002572,,238273,2217,1170,183209095,0036g00001OY4YFAA1,10/8/2022 3:08:46 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474268,514002572,,238273,2217,925,176189402,0036g00001oDgJNAA0,9/21/2022 11:59:44 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474269,514002572,,238273,2217,872,179149081,0036g00001n5vsjAAA,9/21/2022 11:40:34 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474270,514002572,,238273,2217,872,179149081,0036g00001n5vsjAAA,9/22/2022 5:54:57 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474271,514002572,,238273,2217,882,178630878,0036g00001OacpqAAB,9/21/2022 6:39:17 PM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474272,514002572,,238273,2217,1102,182216751,0036g00001OaHVfAAN,9/30/2022 6:55:14 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474273,514002572,,238273,2217,1102,182216751,0036g00001OaHVfAAN,9/30/2022 6:55:43 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474274,514002572,,238273,2217,1088,176181744,0036g00001oCwpLAAS,9/29/2022 11:34:36 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474275,514002572,,238273,2217,1121,168612953,0036g00001ksfidAAA,9/30/2022 1:05:12 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474276,514002572,,238273,2217,1121,168612953,0036g00001ksfidAAA,9/30/2022 2:42:57 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474277,514002572,,238273,2217,1310,168377395,0036g00001n7lo8AAA,10/20/2022 11:45:10 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474278,514002572,,238273,2217,1064,176161503,0036g00001n7VxOAAU,9/27/2022 6:04:54 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474279,514002572,,238273,2217,336,154333147,0036g00001m643XAAQ,11/2/2022 2:26:57 PM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474280,514002572,,238273,2217,1409,186918264,0036g00001OaRBxAAN,11/1/2022 1:19:01 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474281,514002572,,238273,2217,1274,185354069,0036g00001lB9CkAAK,10/17/2022 11:41:21 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474282,514002572,,238273,2217,1199,183602742,0036g00001krdbYAAQ,10/6/2022 11:40:19 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474283,514002572,,238273,2217,1199,183602742,0036g00001krdbYAAQ,10/6/2022 11:40:23 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474284,514002572,,238273,2217,1121,168612953,0036g00001ksfidAAA,9/30/2022 11:57:23 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474285,514002572,,238273,2217,1121,168612953,0036g00001ksfidAAA,9/30/2022 12:18:27 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474286,514002572,,238273,2217,1121,168612953,0036g00001ksfidAAA,9/30/2022 12:26:03 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474287,514002572,,238273,2217,1093,181878768,0036g00001m5aXnAAI,10/1/2022 9:31:47 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474288,514002572,,238273,2217,1093,181879907,0036g00001m5lr9AAA,9/29/2022 6:30:11 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474289,514002572,,238273,2217,869,176121498,0036g00001m5Q7TAAU,9/21/2022 6:16:05 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474290,514002572,,238273,2217,869,176121498,0036g00001m5Q7TAAU,9/22/2022 6:54:54 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474291,514002572,,238273,2217,1058,180795395,0036g00001m5RttAAE,9/26/2022 11:25:43 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474292,514002572,,238273,2217,1058,180795395,0036g00001m5RttAAE,9/26/2022 11:26:57 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474293,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/28/2022 8:48:22 AM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474294,514002572,,238273,2217,921,178349390,0036g00001lC2qfAAC,9/21/2022 1:50:28 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474295,514002572,,238273,2217,634,172391532,0036g00001m4cWiAAI,9/21/2022 4:07:03 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474296,514002572,,238273,2217,1206,168669744,0036g00001m4qMLAAY,10/9/2022 4:07:39 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474297,514002572,,238273,2217,1594,187468750,0036g00001m54OlAAI,12/5/2022 5:19:05 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474298,514002572,,238273,2217,1093,181878768,0036g00001m5aXnAAI,9/30/2022 5:40:49 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474299,514002572,,238273,2217,887,177561958,0036g00001jD14UAAS,9/21/2022 11:38:32 AM,outlook.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474300,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/22/2022 2:36:01 AM,hotmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474301,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/22/2022 2:36:01 AM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474302,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/25/2022 5:36:26 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474303,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/25/2022 5:36:26 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474304,514002572,,238273,2217,922,179149074,0036g00001lByjEAAS,9/28/2022 8:48:22 AM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474305,514002572,,238273,2217,894,175977028,0036g00001jhmQYAAY,9/22/2022 1:20:24 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474306,514002572,,238273,2217,868,179107998,0036g00001jhv1MAAQ,9/19/2022 12:53:01 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474307,514002572,,238273,2217,868,179107998,0036g00001jhv1MAAQ,9/27/2022 4:26:56 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474308,514002572,,238273,2217,808,175926329,0036g00001jCro6AAC,11/17/2022 3:52:48 PM,yahoo.com.br,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474309,514002572,,238273,2217,808,175926329,0036g00001jCro6AAC,10/8/2022 11:18:16 AM,yahoo.com.br,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474310,514002572,,238273,2217,626,175927422,0036g00001jCum8AAC,9/20/2022 11:28:07 PM,hotmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474311,514002572,,238273,2217,1025,180701252,0036g00001jDcJbAAK,9/25/2022 9:16:41 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474312,514002572,,238273,2217,1573,193387921,0036g00001jDjGYAA0,11/28/2022 3:27:09 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474313,514002572,,238273,2217,1214,184247180,0036g00001jDuRDAA0,10/9/2022 5:31:06 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474314,514002572,,238273,2217,1214,184247180,0036g00001jDuRDAA0,10/9/2022 5:31:13 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474315,514002572,,238273,2217,98,151780535,0036g00001jDuvTAAS,10/17/2022 5:57:32 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474316,514002572,,238273,2217,1203,184182661,0036g00001jE5TUAA0,12/4/2022 9:12:13 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474317,514002572,,238273,2217,764,178164794,0036g00001jjTgYAAU,10/5/2022 12:47:32 AM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474318,514002572,,238273,2217,764,178164794,0036g00001jjTgYAAU,10/23/2022 11:59:02 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474319,514002572,,238273,2217,905,178349229,0036g00001jB5VgAAK,9/21/2022 3:24:17 PM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474320,514002572,,238273,2217,1025,180701252,0036g00001jDcJbAAK,9/25/2022 11:53:54 AM,gmail.com,True,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474321,514002572,,238273,2217,1025,180701252,0036g00001jDcJbAAK,9/25/2022 9:11:26 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474322,514002572,,238273,2217,1025,180701252,0036g00001jDcJbAAK,9/25/2022 9:16:28 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
474323,514002572,,238273,2217,635,176010698,0036g00001jjNq7AAE,11/4/2022 1:42:45 PM,gmail.com,False,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138,3/19/2023 3:17:33 AM
