_CustomObjectKey,VersionID,JourneyID,JourneyName,VersionNumber,CreatedDate,LastPublishedDate,ModifiedDate,JourneyStatus
653,3CD87373-B6E9-4ECC-B995-DAB52BAE15D0,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,7,12/3/2021 5:44:53 PM,,12/6/2021 5:27:49 PM,Deleted
654,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,1,4/9/2021 4:59:37 PM,4/9/2021 6:17:32 PM,7/5/2021 4:53:30 PM,Finishing
655,8AC62E42-3544-4414-A094-E6B21B0C2571,E6F2ACB3-A95D-441E-96B5-DB315B47DB53,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO,2,7/5/2021 4:52:47 PM,7/5/2021 4:53:30 PM,10/20/2021 4:21:13 PM,Finishing
656,965B9AB5-9058-49DE-B69B-58FCD8C91186,397E8B6D-E07B-46FF-89A8-6DAEEA3AA45D,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TMKT,2,2/24/2021 4:33:40 PM,2/24/2021 4:34:39 PM,3/3/2021 3:23:13 PM,Deleted
657,397E8B6D-E07B-46FF-89A8-6DAEEA3AA45D,397E8B6D-E07B-46FF-89A8-6DAEEA3AA45D,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TMKT,1,2/24/2021 4:01:03 PM,2/24/2021 4:06:57 PM,3/3/2021 3:23:13 PM,Deleted
658,FBB83403-F2FF-49BE-80F9-6E30651A13D7,FBB83403-F2FF-49BE-80F9-6E30651A13D7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_TMKT,1,2/22/2021 3:58:51 PM,2/22/2021 4:04:46 PM,2/22/2021 5:32:33 PM,Deleted
659,979BC74E-ACCA-4825-869E-5DF212D1EB9C,979BC74E-ACCA-4825-869E-5DF212D1EB9C,JB_CAMPANHA_FIM_PLANO_OUROCAP_PU_PP_COMOTC_NEOBPO_,1,12/6/2021 4:16:09 PM,,12/6/2021 4:16:19 PM,Deleted
660,13CBD4AE-EE37-4F31-B1FE-068FFC3EE143,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",12,9/13/2021 11:57:49 PM,9/13/2021 11:57:56 PM,9/13/2021 11:59:57 PM,Stopped
661,36D151C1-A29D-4827-8E96-0CD92A6A5B38,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",10,9/13/2021 11:40:01 PM,9/13/2021 11:51:50 PM,9/13/2021 11:53:24 PM,Stopped
662,9FE73749-3DE5-4503-9F28-1C7D86EEE878,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",1,8/12/2021 4:04:27 PM,8/12/2021 4:18:40 PM,8/13/2021 2:18:31 PM,Stopped
663,DFB5759B-627B-40D7-A4BC-26AAE91AE022,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",4,8/13/2021 12:00:52 PM,8/13/2021 12:03:23 PM,8/13/2021 1:34:06 PM,Stopped
664,CF513478-374C-4B8D-AA8A-2B3D8484E8B3,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",16,9/24/2021 1:03:40 PM,9/24/2021 1:04:48 PM,9/24/2021 1:22:30 PM,Stopped
665,75C8A3C3-1E39-4289-A10B-396C8D231E6B,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",9,8/20/2021 2:37:09 PM,8/20/2021 2:37:23 PM,9/13/2021 11:51:50 PM,Stopped
666,6EC8ECA6-BD67-43BF-B2AD-E8E839CA2D71,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",3,8/13/2021 11:43:59 AM,8/13/2021 11:44:11 AM,8/13/2021 12:03:23 PM,Stopped
667,DF5788F3-2AC4-4538-850C-EB0E10C90603,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",19,9/28/2021 7:27:42 PM,9/28/2021 7:29:59 PM,9/30/2021 12:42:38 PM,Finishing
668,2D879C17-C7FE-4473-845F-EFEA8D778C2B,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",7,8/17/2021 3:49:56 PM,8/17/2021 3:54:44 PM,8/17/2021 4:28:22 PM,Stopped
669,5495D23E-1B39-4BED-BAC4-FF3BD26AFB12,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",18,9/24/2021 1:29:11 PM,9/24/2021 1:29:21 PM,9/28/2021 7:29:59 PM,Finishing
670,F9691E31-D9B0-44E6-9A25-FF9B8A72E1A0,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",5,8/13/2021 1:16:29 PM,8/13/2021 1:34:06 PM,8/13/2021 2:18:31 PM,Stopped
671,5A336F27-0AAD-4ECD-902B-6F5B27F951D8,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",2,8/12/2021 4:24:38 PM,8/12/2021 6:33:36 PM,8/13/2021 11:44:11 AM,Stopped
672,9642265A-04E1-43AD-9D22-871952B51BD4,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",8,8/17/2021 4:28:05 PM,8/17/2021 4:28:22 PM,9/24/2021 1:22:30 PM,Stopped
673,280C2E9A-E387-4D1E-8FA9-95E5B05F204B,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",21,9/30/2021 12:49:25 PM,9/30/2021 12:49:32 PM,9/30/2021 4:33:47 PM,Finishing
674,0514B35F-F1F3-48E2-B6A2-B6D4D8F5062B,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",6,8/13/2021 1:42:45 PM,8/13/2021 2:18:31 PM,8/17/2021 4:28:22 PM,Stopped
675,40386A1A-7DC8-47D0-B1DA-DCE64B6B5FCE,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",15,9/24/2021 12:15:03 PM,9/24/2021 12:29:05 PM,9/24/2021 1:22:30 PM,Stopped
676,2C92E4C4-425A-4061-9359-DD6DA2DD3D0B,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",17,9/24/2021 1:22:21 PM,9/24/2021 1:22:30 PM,9/24/2021 1:29:21 PM,Stopped
677,5E816D93-61BF-4FFD-AC1D-4A796FCD234A,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",13,9/13/2021 11:58:56 PM,9/13/2021 11:59:57 PM,9/24/2021 1:22:30 PM,Stopped
678,245B0E4B-CB02-4E77-A2F1-5410415486A2,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",14,9/15/2021 9:16:58 AM,9/15/2021 9:37:08 AM,9/24/2021 1:22:30 PM,Stopped
679,8E80AF82-D9D3-4B61-9BFD-5ED6DF7257DF,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",20,9/30/2021 9:32:51 AM,9/30/2021 12:42:38 PM,9/30/2021 12:49:32 PM,Finishing
680,C59E3A4D-EF7A-4EC2-9B30-5F43E92E5C13,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",11,9/13/2021 11:53:18 PM,9/13/2021 11:53:24 PM,9/13/2021 11:57:56 PM,Stopped
681,A28F38F8-E702-4AFB-B607-6A0DC104C73D,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",23,9/30/2021 4:40:44 PM,9/30/2021 4:42:53 PM,9/30/2021 4:42:53 PM,Running
682,BE8134D3-5C92-4B62-832B-6E75B9C8750C,9FE73749-3DE5-4503-9F28-1C7D86EEE878," JB_CAMPANHA_SORTEIO_PERIODICO_teste",22,9/30/2021 4:32:24 PM,9/30/2021 4:33:47 PM,9/30/2021 4:42:53 PM,Stopped
683,EE5F3CFC-D358-43C5-A6AA-41DF1CEDD97B,4FA020DA-8C43-4DA3-80B4-CB0769F9045A,JB_CAMPANHA_RECOMANDO_G2_Validacao,3,4/12/2021 5:57:49 PM,4/12/2021 6:00:29 PM,4/12/2021 6:00:29 PM,Running
684,50E52779-55E1-4377-B74E-AC7B3BB4A708,4FA020DA-8C43-4DA3-80B4-CB0769F9045A,JB_CAMPANHA_RECOMANDO_G2_Validacao,2,4/10/2021 1:57:36 PM,4/10/2021 9:43:10 PM,4/12/2021 6:00:29 PM,Stopped
685,C3B7A953-3BC3-4387-BA26-C7714A7DE4AE,4FA020DA-8C43-4DA3-80B4-CB0769F9045A,JB_CAMPANHA_RECOMANDO_G2_Validacao,4,9/22/2021 1:31:28 PM,,9/27/2021 3:31:59 PM,Draft
686,4FA020DA-8C43-4DA3-80B4-CB0769F9045A,4FA020DA-8C43-4DA3-80B4-CB0769F9045A,JB_CAMPANHA_RECOMANDO_G2_Validacao,1,4/10/2021 7:40:17 AM,4/10/2021 7:50:05 AM,4/10/2021 9:43:10 PM,Finishing
687,F8257A91-9F00-48E9-8CA4-129C5AB13207,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,Nova jornada - 20 de abril de 2020 11.59,4,4/20/2020 1:43:09 PM,4/20/2020 1:48:17 PM,4/23/2020 12:24:04 PM,Deleted
688,796F1241-F934-4DCD-87A8-1615AACD4596,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,Nova jornada - 20 de abril de 2020 11.59,2,4/20/2020 12:34:54 PM,4/20/2020 1:20:03 PM,4/23/2020 12:24:04 PM,Deleted
689,7786FD41-0FAE-4AF4-AE57-5796A592F45D,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,Nova jornada - 20 de abril de 2020 11.59,3,4/20/2020 1:20:51 PM,4/20/2020 1:21:02 PM,4/23/2020 12:24:04 PM,Deleted
690,7F992DE5-1BE0-40C9-A074-ADAE99EC6453,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,Nova jornada - 20 de abril de 2020 11.59,5,4/20/2020 1:56:10 PM,,4/23/2020 12:24:04 PM,Deleted
691,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,ACF99C47-48DB-4BE6-A63E-C2AE14D7B994,Nova jornada - 20 de abril de 2020 11.59,1,4/20/2020 9:50:46 AM,4/20/2020 9:50:51 AM,4/23/2020 12:24:04 PM,Deleted
692,602E2AA2-9CCC-4DED-9887-BE365200A0EE,602E2AA2-9CCC-4DED-9887-BE365200A0EE,Nova jornada - 1 de dezembro de 2020 19.48,1,12/1/2020 4:54:50 PM,12/1/2020 4:56:25 PM,12/1/2020 4:56:25 PM,Running
693,663FAB6E-3AB8-4CB2-B150-C57F48413838,602E2AA2-9CCC-4DED-9887-BE365200A0EE,Nova jornada - 1 de dezembro de 2020 19.48,2,12/8/2020 2:31:22 PM,,12/8/2020 2:31:22 PM,Draft
694,D0D00487-71CA-4447-BFE4-29524985D5B7,D0D00487-71CA-4447-BFE4-29524985D5B7,Jb_Campanhas_Aniversariantes,1,12/3/2021 4:22:36 PM,1/14/2022 10:52:33 AM,1/14/2022 10:52:33 AM,Running
695,9AB50B62-11AF-427D-919C-AA8DD2FECB17,9AB50B62-11AF-427D-919C-AA8DD2FECB17,Jb_Campanha_FimdeAno2021,1,12/3/2021 5:34:09 PM,,12/3/2021 5:39:04 PM,Draft
696,8D3A1AFC-48EB-44C5-8446-AB277DD67077,8D3A1AFC-48EB-44C5-8446-AB277DD67077,JB_Campanha_Automatica_Contemplação_Ourocap,1,9/13/2021 4:51:14 PM,,9/13/2021 4:51:43 PM,Draft
697,1A2CE00C-E869-4EC2-B2EF-D99FF2E3EA7A,1A2CE00C-E869-4EC2-B2EF-D99FF2E3EA7A,Teste SFMC,1,1/11/2022 1:12:24 PM,,1/11/2022 1:12:53 PM,Draft
698,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,1,4/7/2021 3:50:26 PM,4/7/2021 5:06:47 PM,7/13/2021 11:44:11 AM,Finishing
699,81893F3B-9946-495B-AD4E-973C082147B4,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,5,7/26/2021 1:58:17 PM,,7/26/2021 4:04:08 PM,Deleted
700,F2AE0DF7-1E3D-46C1-B58E-97EE110194E9,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,6,7/27/2021 8:30:20 AM,,7/27/2021 8:30:20 AM,Draft
701,A92C57EB-0E47-408B-8BA9-C0BA9478F030,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,4,7/15/2021 1:37:11 PM,7/20/2021 11:45:57 AM,7/20/2021 11:45:57 AM,Running
702,DD7F1FEB-35D1-4BA0-B586-D4B829106903,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,3,7/5/2021 4:13:40 PM,7/13/2021 11:44:11 AM,7/20/2021 11:45:57 AM,Finishing
703,2283F90D-F131-43F2-8E19-D9285AF98DC9,9DE8FF9A-9641-4117-908C-0A86BF9DC15C,JB_CAMPANHA_REVENDA_OUROCAP_COMOTC_NEOBPO,2,4/8/2021 3:24:50 PM,,7/13/2021 11:44:11 AM,Deleted
704,3AF0D6D2-BA08-4EDE-8AD6-0AD05C217C2A,3AF0D6D2-BA08-4EDE-8AD6-0AD05C217C2A,LLL JB_CAMPANHA_ONLINE_CLIENTE_COM_OTC_NEOBPO,1,8/2/2021 2:25:42 PM,,8/2/2021 2:25:42 PM,Draft
705,311A9857-7522-411F-83BD-1705312B9E84,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,7,2/8/2021 4:30:40 PM,2/8/2021 4:35:55 PM,2/8/2021 4:46:31 PM,Stopped
706,37103669-D1FD-4FFC-8B3B-1C0BAABF7BEF,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,12,2/15/2021 2:15:06 PM,2/15/2021 2:18:58 PM,3/22/2021 2:47:14 PM,Deleted
707,97B74264-5354-4CE7-8E61-22103CE5766D,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,10,2/15/2021 8:39:12 AM,2/15/2021 8:43:22 AM,2/15/2021 1:15:15 PM,Stopped
708,B57D2360-5E9D-4735-834A-276232BF800D,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,5,2/5/2021 4:09:46 PM,2/5/2021 4:36:18 PM,2/8/2021 3:48:22 PM,Stopped
709,1A51EA03-8932-4B5C-8CB4-3A9097F2698E,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,4,2/4/2021 5:43:01 PM,2/4/2021 5:49:31 PM,2/8/2021 3:48:22 PM,Stopped
710,624BC47C-1760-486D-A72B-5910232F58B0,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,6,2/5/2021 5:02:08 PM,2/8/2021 3:48:22 PM,2/8/2021 4:35:55 PM,Stopped
711,1A0AC5DB-4EAC-4253-80F6-769C5C7364E1,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,9,2/8/2021 5:02:26 PM,2/8/2021 5:03:26 PM,2/15/2021 8:43:22 AM,Stopped
712,B7AB0BF5-86B2-44E0-8616-8029C62BA68D,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,3,2/4/2021 4:12:44 PM,2/4/2021 5:20:28 PM,2/4/2021 5:49:31 PM,Stopped
713,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,1,2/2/2021 4:40:37 PM,2/2/2021 5:18:13 PM,2/2/2021 5:19:43 PM,Stopped
714,B2A77F85-C436-4414-ADD6-A0B2C1DDCF8B,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,2,2/2/2021 5:18:41 PM,2/2/2021 5:19:43 PM,2/4/2021 5:49:31 PM,Stopped
715,1832B5D2-2355-48B0-B05E-A803F9A459B1,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,11,2/15/2021 12:57:25 PM,2/15/2021 1:15:15 PM,2/15/2021 2:18:58 PM,Stopped
716,E7E5D0E0-5D6E-4944-9CE3-CC32E6944A93,CAB4BB0E-3037-4384-8DC6-9A9908D01CC4,Teste_Jornada_Prospect_Algar,8,2/8/2021 4:45:16 PM,2/8/2021 4:46:31 PM,2/8/2021 5:03:26 PM,Stopped
717,23BD6239-5E08-414D-81C0-61C32BAE370B,F961CA5B-6A8A-4379-A0B0-A65837E3495C,JB_CAMPANHA_RECOMANDO_G3_Validacao,3,9/27/2021 3:25:56 PM,,9/27/2021 3:28:06 PM,Draft
718,F961CA5B-6A8A-4379-A0B0-A65837E3495C,F961CA5B-6A8A-4379-A0B0-A65837E3495C,JB_CAMPANHA_RECOMANDO_G3_Validacao,1,4/10/2021 7:19:39 AM,4/10/2021 7:48:58 AM,4/12/2021 6:21:54 PM,Stopped
719,7A3AC0D9-B588-4BAE-BFD4-C651E98916FE,F961CA5B-6A8A-4379-A0B0-A65837E3495C,JB_CAMPANHA_RECOMANDO_G3_Validacao,2,4/12/2021 6:01:39 PM,4/12/2021 6:21:54 PM,4/12/2021 6:21:54 PM,Running
720,659FA26F-A86A-4872-8BF3-A6A2D8F3C721,659FA26F-A86A-4872-8BF3-A6A2D8F3C721,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,1,2/22/2021 3:57:54 PM,2/22/2021 3:59:29 PM,3/3/2021 3:14:45 PM,Deleted
721,C83975F9-EC1C-4891-8099-CADD3A092C56,659FA26F-A86A-4872-8BF3-A6A2D8F3C721,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,2,2/23/2021 4:21:00 PM,2/23/2021 4:21:04 PM,3/3/2021 3:14:45 PM,Deleted
722,8D7B7F85-94A6-49DB-9188-1FE3ADE90992,8D7B7F85-94A6-49DB-9188-1FE3ADE90992,JB_CAMPANHA_OFFLINE_PROSPECT_NEOBPO,1,2/16/2021 8:47:24 AM,2/16/2021 8:48:58 AM,2/18/2021 4:08:43 PM,Deleted
723,29802390-C0EF-450F-AF9C-E8ABEDFB88DB,29802390-C0EF-450F-AF9C-E8ABEDFB88DB,JB_CAMPANHA_OFFLINE_PROSPECT_ALGAR,1,2/22/2021 3:56:42 PM,2/22/2021 3:56:54 PM,2/22/2021 3:59:19 PM,Deleted
724,DC2D4D2C-2278-4F82-87C7-619C9C75462B,DC2D4D2C-2278-4F82-87C7-619C9C75462B,Jornada INATIVOS - POC,1,4/23/2020 12:22:53 PM,,4/23/2020 12:32:02 PM,Draft
725,A852FDCD-A76B-4AD3-8802-2A199908040D,FAFD69C7-4BA8-4045-B9BE-62272B98E94B,Jornada ATIVOS - POC (HARPIA),2,4/23/2020 1:30:09 PM,4/23/2020 1:30:55 PM,4/23/2020 1:30:55 PM,Running
726,FAFD69C7-4BA8-4045-B9BE-62272B98E94B,FAFD69C7-4BA8-4045-B9BE-62272B98E94B,Jornada ATIVOS - POC (HARPIA),1,4/23/2020 9:31:08 AM,4/23/2020 1:12:42 PM,4/23/2020 1:30:55 PM,Stopped
727,D97876E4-34AF-4E8F-946D-62810B9D6780,D97876E4-34AF-4E8F-946D-62810B9D6780,TEST_JB_Campanha_DuploSim_SemOTC,1,9/21/2021 6:50:17 PM,9/21/2021 6:54:02 PM,9/21/2021 7:03:57 PM,Finishing
728,8E3E3178-C318-4C51-A5D9-889D68E7FDC0,D97876E4-34AF-4E8F-946D-62810B9D6780,TEST_JB_Campanha_DuploSim_SemOTC,2,9/21/2021 7:01:27 PM,9/21/2021 7:03:57 PM,9/21/2021 7:03:57 PM,Running
729,5100D84A-CC40-4109-A27D-1215D5E14255,5100D84A-CC40-4109-A27D-1215D5E14255,WWRWYWQEH WTQ,1,4/7/2021 3:49:13 PM,,4/7/2021 3:50:04 PM,Deleted
730,BAE54F09-0185-4018-B927-27E0CBD8676F,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,JB_CAMPANHA_RECOMANDO_G1_Validacao,4,9/24/2021 11:17:24 AM,,9/24/2021 11:17:42 AM,Deleted
731,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,JB_CAMPANHA_RECOMANDO_G1_Validacao,1,4/10/2021 7:44:04 AM,4/10/2021 7:50:52 AM,4/10/2021 9:45:02 PM,Finishing
732,E5F6B4C8-5FAB-496B-949D-A7AEDF2215BB,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,JB_CAMPANHA_RECOMANDO_G1_Validacao,2,4/10/2021 2:31:39 PM,4/10/2021 9:45:02 PM,4/12/2021 5:56:20 PM,Finishing
733,B25A88C9-83EF-468E-9E11-E003C8080425,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,JB_CAMPANHA_RECOMANDO_G1_Validacao,5,9/27/2021 12:30:42 PM,,9/27/2021 3:25:43 PM,Draft
734,28745345-C06E-4D18-8D16-F39D6FE38122,BAEF09B8-73AF-4B98-890C-82E39D6E35FF,JB_CAMPANHA_RECOMANDO_G1_Validacao,3,4/12/2021 5:42:01 PM,4/12/2021 5:56:20 PM,4/12/2021 5:56:20 PM,Running
735,63079BEF-147C-4579-9032-C5F22404CB2D,63079BEF-147C-4579-9032-C5F22404CB2D," JB_CAMPANHA_RECOMANDO_G1_TESTE",1,4/8/2021 3:10:11 PM,4/8/2021 3:12:05 PM,4/10/2021 7:52:15 AM,Stopped
736,C1EA5FE4-CFE0-43A9-B2EC-083F827086F2,C1EA5FE4-CFE0-43A9-B2EC-083F827086F2,JB_CAMPANHA_OFFLINE_PROSPECT_SEM_OTC_ALGAR,1,2/22/2021 3:57:39 PM,2/22/2021 4:35:51 PM,3/3/2021 3:15:16 PM,Deleted
737,FCAE79B3-AF15-4C38-AC33-8A3681920DBF,C1EA5FE4-CFE0-43A9-B2EC-083F827086F2,JB_CAMPANHA_OFFLINE_PROSPECT_SEM_OTC_ALGAR,2,2/22/2021 5:01:32 PM,2/23/2021 4:19:45 PM,3/3/2021 3:15:16 PM,Deleted
738,3DCD0C93-F146-49DB-827E-0802C4DF6D28,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,2,3/15/2021 4:50:22 PM,3/15/2021 5:01:31 PM,3/16/2021 2:18:19 PM,Finishing
739,BD2CAD4A-E1D0-4C3D-9B18-12C82480D34E,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,7,7/5/2021 6:06:27 PM,7/5/2021 6:09:36 PM,7/22/2021 4:15:35 PM,Finishing
740,B2D4592E-5C3A-4522-9217-4E41ED1432F8,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,5,3/22/2021 2:45:40 PM,,7/5/2021 6:09:36 PM,Deleted
741,E4514635-2478-4645-AB21-5246DFCF0414,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,9,8/2/2021 7:49:52 PM,,8/2/2021 7:49:52 PM,Draft
742,38D85D38-911C-4C33-A210-767846E6ACC7,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,1,3/3/2021 3:14:32 PM,3/3/2021 3:17:03 PM,3/15/2021 5:01:31 PM,Finishing
743,B4CF25FA-2221-4C74-B3F1-8AFAE1235B7A,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,6,4/28/2021 11:26:50 AM,,7/5/2021 6:09:36 PM,Deleted
744,8BCB7083-69E8-487A-8A2A-9756B7124AC2,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,3,3/16/2021 2:08:29 PM,3/16/2021 2:18:19 PM,8/12/2021 4:54:55 PM,Stopped
745,CBB6D551-1E4A-4F10-9D3D-D0709B8CB5A7,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,8,7/6/2021 2:30:56 PM,7/22/2021 4:15:35 PM,7/22/2021 4:15:35 PM,Running
746,DEE764D6-515A-4D37-A11F-F20620836FF0,38D85D38-911C-4C33-A210-767846E6ACC7,JB_CAMPANHA_OFFLINE_PROSPECT_COM_OTC_ALGAR,4,3/16/2021 2:45:48 PM,3/18/2021 12:30:52 PM,7/5/2021 6:09:36 PM,Finishing
747,B6FE9504-6210-4B61-B5BC-77A527DC0BDE,B6FE9504-6210-4B61-B5BC-77A527DC0BDE,BOAS_VINDAS_OUROCAP_CARACTERISTICAS_Legado_Jan_2022,1,1/15/2022 11:49:57 AM,1/15/2022 3:01:58 PM,1/15/2022 3:01:58 PM,Running
748,934D3DD2-1169-43F6-9836-055790B03909,934D3DD2-1169-43F6-9836-055790B03909," JB_CAMPANHA_RECOMANDO_G2",1,4/5/2021 4:07:04 PM,,10/25/2021 3:41:12 PM,Draft
749,6F6A8B57-43B2-48BE-814A-056DD5895F72,6F6A8B57-43B2-48BE-814A-056DD5895F72,JB_CAMPANHA_OFFLINE_PROSPECT_NEOBPO,1,2/16/2021 8:36:23 AM,2/16/2021 8:45:19 AM,2/16/2021 8:47:34 AM,Deleted
750,544DEC29-A2F7-4B7A-B4A6-14862D3F866E,544DEC29-A2F7-4B7A-B4A6-14862D3F866E,Teste_Proposta_offline_Nso_paga,1,1/18/2022 8:09:26 AM,,1/18/2022 8:09:26 AM,Draft
751,3ECEE350-EF1B-4DB1-9E36-57BE30C4831F,3ECEE350-EF1B-4DB1-9E36-57BE30C4831F,JB_CAMPANHA_OFFLINE_PROSPECT_SEM_OTC_TEO,1,2/22/2021 3:58:03 PM,,2/22/2021 5:32:50 PM,Deleted
752,2C64AF1C-B303-4BC2-9D5C-1ABF3A0C084A,664A020A-C336-42E8-8B4C-580DEB486E51,JB_CAMPANHA_FIM_PLANO_OUROCAP_PM_COMOTC,2,12/29/2021 6:42:48 PM,12/30/2021 4:12:08 PM,12/30/2021 4:12:08 PM,Running
