_CustomObjectKey,AccountID,OYBAccountID,JobID,ListID,BatchID,SubscriberID,SubscriberKey,EventDate,IsUnique,Domain,BounceCategoryID,BounceCategory,BounceSubcategoryID,BounceSubcategory,BounceTypeID,BounceType,TriggererSendDefinitionObjectID,TriggeredSendCustomerKey
390,514002572,,231442,155,3701,79317047,64490874987,7/3/2022 9:02:38 AM,True,oi.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
391,514002572,,231442,155,3498,79317053,64650243815,6/30/2022 8:13:20 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
392,514002572,,231442,155,3681,79317122,66416388987,6/30/2022 8:56:30 AM,True,netsite.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
393,514002572,,231442,155,3626,79317126,66537720710,6/30/2022 8:56:29 AM,True,petrobras.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
394,514002572,,231442,155,3385,79317142,67158218953,6/30/2022 7:08:39 AM,True,terra.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
395,514002572,,231442,155,3688,79317144,67192866849,6/30/2022 8:54:58 AM,True,sp.gov.br,4,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
396,514002572,,231442,155,1967,79317165,19626088915,6/26/2022 8:57:04 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
397,514002572,,231442,155,1949,79317193,20027850668,6/26/2022 8:47:45 AM,True,inovacao.inf.br,2,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
398,514002572,,231442,155,1756,79317222,20460791672,6/26/2022 6:54:41 AM,True,ig.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
399,514002572,,231442,155,1760,79317347,22432163885,6/26/2022 7:03:09 AM,True,gmail.com,2,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
400,514002572,,231442,155,2069,79317357,22537519876,6/26/2022 8:56:17 AM,True,ig.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
401,514002572,,231442,155,1783,79317360,22554742391,6/26/2022 7:15:31 AM,True,hotmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
402,514002572,,231442,155,2298,79317460,24257052015,6/27/2022 8:14:45 AM,True,emater.pr.gov.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
403,514002572,,231442,155,2218,79317516,25019473987,6/27/2022 7:32:14 AM,True,ecofrigo.com.br,3,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
404,514002572,,231442,155,3638,79317667,69528900925,6/30/2022 8:56:28 AM,True,bol.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
405,514002572,,231442,155,3616,79317674,69849196653,7/3/2022 8:56:28 AM,True,mp.mg.gov.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
406,514002572,,231442,155,3507,79317678,70002622653,6/30/2022 8:13:20 AM,True,bbh.gv.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
407,514002572,,231442,155,3308,79317684,70265496934,6/30/2022 6:28:38 AM,True,non.ono,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
408,514002572,,231442,155,3692,79317704,70754969800,6/30/2022 8:55:13 AM,True,starsclubpoker.com.br,3,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
409,514002572,,231442,155,3601,79317710,70854629815,6/30/2022 8:48:48 AM,True,hotmail.com,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
410,514002572,,231442,155,3630,79317717,70917124804,6/30/2022 8:50:53 AM,True,femanet.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
411,514002572,,231442,155,3467,79317729,71322612900,7/3/2022 7:48:47 AM,True,gmail.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
412,514002572,,231442,155,3440,79317772,72598972791,7/3/2022 7:45:42 AM,True,oi.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
413,514002572,,231442,155,3342,79317820,74168339068,6/30/2022 6:38:43 AM,True,bol.com.br,2,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
414,514002572,,231442,155,3495,79317833,74552503804,6/30/2022 8:04:06 AM,True,hotmail.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
415,514002572,,231442,155,3659,79317843,74968432020,6/30/2022 8:56:29 AM,True,terra.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
416,514002572,,231442,155,3661,79317870,75844176472,6/30/2022 8:53:00 AM,True,starsclubpoker.com.br,3,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
417,514002572,,231442,155,3412,79317873,75901110668,6/30/2022 7:24:03 AM,True,ind.com,3,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
418,514002572,,231442,155,3645,79317909,77482700749,6/30/2022 8:56:28 AM,True,cntigl.embrapa.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
419,514002572,,231442,155,2801,79318060,33527130900,6/28/2022 8:57:22 AM,True,certto.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
420,514002572,,238275,2217,39,72516843,0036g00001OXRzNAAX,7/18/2022 11:17:52 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
421,514002572,,238275,2217,53,72518392,0036g00001OXUJJAA5,7/22/2022 11:25:11 AM,True,hotmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
422,514002572,,238275,2217,19,72547704,0036g00001OXZ5OAAX,7/14/2022 11:16:43 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
423,514002572,,238275,2217,69,72565421,0036g00001OXcoeAAD,7/29/2022 11:08:40 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
424,514002572,,238275,2217,41,72580270,0036g00001OXk0eAAD,7/18/2022 11:30:23 AM,True,gmail.com,2,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
425,514002572,,238275,2217,17,72589340,0036g00001OXhSjAAL,7/14/2022 11:20:43 AM,True,yahoo.com.br,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
426,514002572,,238275,2217,51,72620189,0036g00001OXmwtAAD,7/21/2022 11:28:13 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
427,514002572,,238275,2217,19,72636578,0036g00001OYOVBAA5,7/14/2022 11:20:44 AM,True,bol.com.br,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
428,514002572,,238275,2217,42,72662150,0036g00001OY0bYAAT,7/19/2022 11:28:29 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
429,514002572,,238275,2217,42,72706084,0036g00001OXsRRAA1,7/22/2022 11:37:30 AM,True,gmail.com.br,5,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
430,514002572,,238275,2217,27,72727342,0036g00001OYFhcAAH,7/17/2022 11:29:47 AM,True,gmail.com.br,5,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
431,514002572,,238275,2217,6,72733410,0036g00001OYBkBAAX,7/14/2022 11:20:42 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
432,514002572,,238275,2217,37,72733652,0036g00001OYUgeAAH,7/18/2022 11:30:23 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
433,514002572,,238275,2217,5,72779633,0036g00001OYZQlAAP,7/14/2022 11:20:42 AM,True,hotmail.com.br,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
434,514002572,,238275,2217,7,72781464,0036g00001OYhJXAA1,7/14/2022 11:20:43 AM,True,gmail.com,2,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
435,514002572,,238275,2217,4,72796732,0036g00001OYkFUAA1,7/14/2022 11:20:43 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
436,514002572,,238275,2217,17,72812819,0036g00001OYc1vAAD,7/14/2022 11:20:44 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
437,514002572,,238275,2217,6,72828839,0036g00001OYswpAAD,7/14/2022 11:20:43 AM,True,gmail.com,2,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
438,514002572,,238275,2217,37,72851972,0036g00001OYzM2AAL,7/18/2022 11:17:52 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
439,514002572,,238275,2217,39,72858306,0036g00001OZ10WAAT,7/18/2022 11:17:51 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
440,514002572,,238275,2217,56,72859159,0036g00001OZ1EPAA1,7/25/2022 11:20:22 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
441,514002572,,238275,2217,94,72515191,0036g00001OXWUiAAP,8/5/2022 11:14:41 AM,True,hotmail.com,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
442,514002572,,238275,2217,77,72524004,0036g00001OXSsXAAX,8/2/2022 11:17:42 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
443,514002572,,238275,2217,80,72524345,0036g00001OXTy7AAH,8/2/2022 11:17:43 AM,True,hotmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
444,514002572,,238275,2217,92,72681831,0036g00001OYR49AAH,8/4/2022 11:23:36 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
445,514002572,,238275,2217,89,72863212,0036g00001OZ2YCAA1,8/3/2022 11:15:47 AM,True,suframa.gov.br,4,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
446,514002572,,238275,2217,78,72909519,0036g00001OZElOAAX,8/2/2022 11:17:42 AM,True,naopossui.com.br,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
447,514002572,,238275,2217,87,72916955,0036g00001OZGaSAAX,8/3/2022 11:23:35 AM,True,hotmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
448,514002572,,238275,2217,89,72927271,0036g00001OZDvjAAH,8/3/2022 11:23:35 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
449,514002572,,238275,2217,87,73004119,0036g00001OZhXfAAL,8/3/2022 11:23:35 AM,True,hotmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
450,514002572,,238275,2217,75,73080565,0036g00001OaIGdAAN,8/2/2022 11:15:43 AM,True,bol.com.br,1,,,,1,delayed,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
451,514002572,,238275,2217,80,73259526,0036g00001PokteAAB,8/2/2022 11:17:43 AM,True,gmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
452,514002572,,238275,2217,87,73317365,0036g00001PozwaAAB,8/3/2022 11:23:35 AM,True,globo.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
453,514002572,,238275,2217,84,73361602,0036g00001PpBRSAA3,8/2/2022 11:17:43 AM,True,yahoo.com.br,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
454,514002572,,238275,2217,90,73501090,0036g00001PpljrAAB,8/4/2022 11:29:45 AM,True,hotmail.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
455,514002572,,238275,2217,94,73537075,0036g00001Ppw0TAAR,8/5/2022 11:22:24 AM,True,yahoo.com,1,,,,0,immediate,76792F81-4402-ED11-A5B6-D4F5EF66AED7,78136
456,514002572,,231442,155,2598,79318066,33630615015,6/28/2022 7:12:36 AM,True,arrozcell.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
457,514002572,,231442,155,2621,79318068,33741620025,6/28/2022 7:28:00 AM,True,hotmail.comr,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
458,514002572,,231442,155,2652,79318125,34601902991,6/28/2022 7:43:24 AM,True,zipway.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
459,514002572,,231442,155,2870,79318154,35290471120,6/28/2022 8:57:23 AM,True,bb.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
460,514002572,,231442,155,2846,79318239,37067630797,6/28/2022 9:03:30 AM,True,gmail.com,2,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
461,514002572,,231442,155,2778,79318271,37777033115,6/28/2022 8:48:31 AM,True,me.com.br,4,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
462,514002572,,231442,155,2741,79318275,37832743891,6/28/2022 8:41:58 AM,True,naopossui1.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
463,514002572,,231442,155,2818,79318276,37838563020,6/28/2022 8:57:21 AM,True,integrachapeco.com.br,3,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
464,514002572,,231442,155,2887,79318288,38114682604,6/28/2022 9:03:30 AM,True,powerline.com.br,2,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
465,514002572,,231442,155,2690,79318379,39818810953,6/28/2022 8:08:05 AM,True,brturbo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
466,514002572,,231442,155,2765,79318391,40056604874,6/28/2022 8:57:20 AM,True,uol.com.brrrr,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
467,514002572,,231442,155,2726,79318485,42298075468,6/28/2022 8:32:42 AM,True,hotmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
468,514002572,,231442,155,2785,79318491,42430992787,6/28/2022 8:57:21 AM,True,globo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
469,514002572,,231442,155,2171,79494621,32013571895,6/27/2022 7:10:42 AM,True,hotmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
470,514002572,,231442,155,2847,79498550,37653946372,6/28/2022 8:53:12 AM,True,bol.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
471,514002572,,231442,155,1948,79500703,23299630504,6/26/2022 8:47:39 AM,True,oi.net.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
472,514002572,,231442,155,1641,79573991,10169312470,6/25/2022 9:11:36 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
473,514002572,,231442,155,1960,79635252,16553343870,6/26/2022 8:54:00 AM,True,gmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
474,514002572,,231442,155,2885,79649191,44330839253,7/1/2022 9:07:18 AM,True,parquedaspalmeiras.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
475,514002572,,231442,155,3241,79651214,55446353315,7/2/2022 9:04:17 AM,True,cguhp.saude.gov.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
476,514002572,,231442,155,3007,79664914,50957783604,6/29/2022 7:38:23 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
477,514002572,,231442,155,2578,79668639,37181882953,6/28/2022 7:00:17 AM,True,bol.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
478,514002572,,231442,155,2495,79676553,31364462672,6/27/2022 8:58:30 AM,True,hotmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
479,514002572,,231442,155,414,96630378,01626586802,6/22/2022 8:58:07 AM,True,cprm.gov.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
480,514002572,,231442,155,385,96630397,02365885837,6/22/2022 8:53:00 AM,True,sp.senai.br,4,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
481,514002572,,231442,155,838,96630490,08356231736,6/27/2022 6:42:58 AM,True,homail.com,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
482,514002572,,231442,155,1981,96631037,18461945808,6/29/2022 9:07:43 AM,True,gmail.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
483,514002572,,231442,155,1547,96631558,13098719818,6/25/2022 8:53:07 AM,True,ednea.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
484,514002572,,231442,155,628,96631888,03178425870,6/23/2022 8:19:20 AM,True,netsite.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
485,514002572,,231442,155,1237,96632144,07643679860,6/24/2022 9:06:38 AM,True,hotmail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
486,514002572,,231442,155,2362,96632314,28963075087,6/27/2022 8:48:06 AM,True,bol.com.br,2,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
487,514002572,,231442,155,2538,96632476,38415860668,6/28/2022 6:38:51 AM,True,sefaz.es.gov.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
488,514002572,,231442,155,3484,96632632,67940226800,6/30/2022 7:53:01 AM,True,uol.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
489,514002572,,231442,155,1357,96632975,13000401814,6/25/2022 7:04:24 AM,True,ig.com.br,1,,,,1,delayed,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
490,514002572,,231442,155,1813,96632989,14937181858,6/26/2022 7:34:02 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
491,514002572,,231442,155,3025,96633116,47991240649,7/2/2022 7:28:49 AM,True,telemar.com.br,5,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
492,514002572,,231442,155,1868,96633498,19875614653,6/26/2022 8:01:43 AM,True,yahoo.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
493,514002572,,231442,155,3260,96633711,51862883653,6/29/2022 8:58:29 AM,True,bb.com.br,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
494,514002572,,231442,155,626,96633731,04960945800,6/23/2022 8:19:20 AM,True,glomoemail.com,1,,,,0,immediate,49DFDCB5-A1F1-EC11-A5B6-D4F5EF66AED7,75510
495,514002572,,238273,2217,304,77217816,0036g00001Qoi6EAAR,8/1/2022 11:13:17 AM,True,terra.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
496,514002572,,238273,2217,380,77354118,0036g00001QuXknAAF,8/4/2022 11:17:26 AM,True,inss.gov.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
497,514002572,,238273,2217,379,77356639,0036g00001Qub24AAB,8/7/2022 11:24:14 AM,True,gmail.com.br,5,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
498,514002572,,238273,2217,350,77643114,0036g00001Qx1x1AAB,8/2/2022 11:23:52 AM,True,gmail.com,2,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
499,514002572,,238273,2217,360,77781354,0036g00001R61ZfAAJ,8/3/2022 11:16:01 AM,True,modal.com.br,4,,,,1,delayed,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
500,514002572,,238273,2217,382,77959776,0036g00001R8PsgAAF,8/4/2022 11:32:50 AM,True,gmail.com,2,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
501,514002572,,238273,2217,365,77959776,0036g00001R8PsgAAF,8/3/2022 11:23:35 AM,True,gmail.com,2,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
502,514002572,,238273,2217,369,78003127,0036g00001R9DVhAAN,8/3/2022 11:23:35 AM,True,outlook.co,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
503,514002572,,238273,2217,341,78033731,0036g00001R9kpeAAB,8/2/2022 11:16:05 AM,True,ac.gov.br,3,,,,1,delayed,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
504,514002572,,238273,2217,391,78072913,0036g00001RAMirAAH,8/5/2022 11:19:20 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
505,514002572,,238273,2217,351,78102872,0036g00001RAhzvAAD,8/2/2022 11:23:53 AM,True,hotmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
506,514002572,,238273,2217,341,78131313,0036g00001RBptuAAD,8/2/2022 11:23:52 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
507,514002572,,238273,2217,340,78153758,0036g00001RCLtkAAH,8/2/2022 11:23:53 AM,True,hotmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
508,514002572,,238273,2217,340,78211209,0036g00001RF4EgAAL,8/2/2022 11:23:53 AM,True,hotmail.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
509,514002572,,238273,2217,351,78313423,0036g00001RGnimAAD,8/2/2022 11:23:52 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
510,514002572,,238273,2217,330,79402699,0036g00001RqRafAAF,8/2/2022 11:23:54 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
511,514002572,,238273,2217,330,79410973,0036g00001Rqb4KAAR,8/2/2022 11:23:53 AM,True,convoy.com.br,3,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
512,514002572,,238273,2217,379,79425537,0036g00001RqqtBAAR,8/4/2022 11:17:26 AM,True,pmartins.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
513,514002572,,238273,2217,366,79486948,0036g00001RrtGuAAJ,8/3/2022 11:23:36 AM,True,hotmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
514,514002572,,238273,2217,370,95768252,0036g00001RtjQuAAJ,8/3/2022 11:23:35 AM,True,hotmail.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
515,514002572,,238273,2217,330,95769508,0036g00001RtkZXAAZ,8/2/2022 11:15:50 AM,True,bol.com.br,1,,,,1,delayed,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
516,514002572,,238273,2217,351,95799872,0036g00001SJTE0AAP,8/2/2022 11:23:52 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
517,514002572,,238273,2217,390,95834201,0036g00001SKL7cAAH,8/5/2022 11:19:19 AM,True,hotmail.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
518,514002572,,238273,2217,310,95834235,0036g00001SKL7tAAH,8/2/2022 11:23:53 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
519,514002572,,238273,2217,348,95834437,0036g00001SKLB2AAP,8/2/2022 11:23:52 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
520,514002572,,238273,2217,312,95886315,0036g00001SRsqoAAD,8/2/2022 11:23:52 AM,True,terra.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
521,514002572,,238273,2217,397,95886906,0036g00001SRtLZAA1,8/5/2022 11:19:20 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
522,514002572,,238273,2217,310,95894317,0036g00001SS2PsAAL,8/2/2022 11:23:52 AM,True,igp.sc.gov.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
523,514002572,,238273,2217,379,95945849,0036g00001SSwrUAAT,8/4/2022 11:14:48 AM,True,bol.com.br,1,,,,1,delayed,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
524,514002572,,238273,2217,361,95950522,0036g00001ST0yNAAT,8/3/2022 11:23:36 AM,True,hotmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
525,514002572,,238273,2217,395,95966448,0036g00001STEVcAAP,8/5/2022 11:19:20 AM,True,yahoo.com.br,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
526,514002572,,238273,2217,334,95972056,0036g00001STJSuAAP,8/2/2022 11:23:54 AM,True,gmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
527,514002572,,238273,2217,344,95983660,0036g00001STVltAAH,8/2/2022 11:23:52 AM,True,gmail.com,2,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
528,514002572,,238273,2217,367,95984192,0036g00001STW65AAH,8/3/2022 11:23:36 AM,True,hotmail.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
529,514002572,,238273,2217,334,95998857,0036g00001STiPAAA1,8/2/2022 11:23:52 AM,True,gmaiil.com,1,,,,0,immediate,78792F81-4402-ED11-A5B6-D4F5EF66AED7,78138
